PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
3002048,1,M,8,0,35,379,CHOARAH,Urozgan,30,FALSE,F,1,5794705,5794705
3005054,2,M,17,3,4,382,DEHRAOUD,Urozgan,30,FALSE,M,1,9159512,9159512
3005042,3,M,16,2,1,382,DEHRAOUD,Urozgan,30,FALSE,M,1,7060012,7060012
3005042,1,M,9,11,2,382,DEHRAOUD,Urozgan,30,FALSE,M,1,7731121,7731121
3005054,3,M,18,6,6,382,DEHRAOUD,Urozgan,30,FALSE,M,1,4310955,4310955
3002017,2,F,12,4,0,379,CHOARAH,Urozgan,30,FALSE,M,1,5794702,5794702
3001004,5,F,8,0,0,378,PROVINCIAL CENTER (TERINKOTT),Urozgan,30,FALSE,F,1,5794705,5794705
3003027,3,M,6,6,1,380,KHAS UROZGAN,Urozgan,30,FALSE,M,1,7207066,7207066
3001012,3,M,11,0,0,378,PROVINCIAL CENTER (TERINKOTT),Urozgan,30,FALSE,M,1,4554116,4554116
3001050,4,F,13,0,0,378,PROVINCIAL CENTER (TERINKOTT),Urozgan,30,FALSE,M,1,5794702,5794702
3001012,5,F,7,0,2,378,PROVINCIAL CENTER (TERINKOTT),Urozgan,30,FALSE,M,1,5398266,5398266
3003029,4,F,3,0,0,380,KHAS UROZGAN,Urozgan,30,FALSE,F,1,5794707,5794707
3005054,3,M,1,10,6,382,DEHRAOUD,Urozgan,30,FALSE,M,1,5794704,5794704
3005042,1,M,19,1,2,382,DEHRAOUD,Urozgan,30,FALSE,M,1,8670594,8670594
3002048,3,M,2,0,0,379,CHOARAH,Urozgan,30,FALSE,M,1,6230730,6230730
3005044,3,M,10,4,4,382,DEHRAOUD,Urozgan,30,FALSE,M,1,8251012,8251012
3001010,2,M,1,54,25,378,PROVINCIAL CENTER (TERINKOTT),Urozgan,30,FALSE,M,1,5794704,5794704
