PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
1501018,2,M,10,2,11,104,Taloqan - Center of Taloqan,Takhar,15,TRUE,M,1,2958418,2958418
1501013,4,F,1,2,21,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,13112133,13112133
1501022,1,M,46,1,18,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,1843883,1843883
1501022,1,M,21,1,18,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,F,1,2958405,2958405
1501022,5,F,28,4,46,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,1861440,1861440
1501012,4,M,9,3,17,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,8921776,8921776
1501012,8,F,70,1,7,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,7429003,7429003
1501005,2,M,39,0,15,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,2958411,2958411
1501001,3,F,32,16,36,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,F,1,2958416,2958416
1501031,1,M,6,0,2,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,2181180,2181180
1501016,3,F,64,1,4,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,2958402,2958402
1501008,1,M,93,3,34,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,2958403,2958403
1501010,4,M,22,24,11,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,13538546,13538546
1508082,3,F,54,16,10,111,NAMAK-AB,Takhar,15,FALSE,M,54,2181337,2181337
1501185,2,F,8,0,14,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,54,13429135,13429135
1501015,2,M,11,1,14,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,2958404,2958404
1501018,5,F,1,2,35,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,13112133,13112133
1501034,1,M,4,1,2,104,Taloqan - Center of Taloqan,Takhar,15,FALSE,M,1,674739,674739
