PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
1803031,3,F,7,1,11,268,FEROZ NAKHCHEER,Samangan,18,FALSE,M,1,12918535,12918535
1801016,2,M,31,0,11,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,16,2061009,2061009
1802025,1,M,36,0,18,267,HAZRAT-E-SULTAN,Samangan,18,FALSE,F,1,8601491,8601491
1802020,3,F,27,1,33,267,HAZRAT-E-SULTAN,Samangan,18,FALSE,M,1,5798710,5798710
1802023,1,M,19,8,10,267,HAZRAT-E-SULTAN,Samangan,18,FALSE,M,1,1744170,1744170
1801018,3,F,34,0,1,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,12918508,12918508
1801007,2,F,8,34,17,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,F,1,4609036,4609036
1801014,1,M,8,1,7,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,F,1,4609036,4609036
1803031,1,M,1,5,32,268,FEROZ NAKHCHEER,Samangan,18,FALSE,M,1,5798712,5798712
1801009,5,F,19,8,9,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,1744170,1744170
1801005,1,M,36,9,37,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,F,1,8601491,8601491
1801009,3,M,4,0,5,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,1813532,1813532
1802025,3,F,34,4,16,267,HAZRAT-E-SULTAN,Samangan,18,FALSE,M,1,12918508,12918508
1802026,3,F,37,194,30,267,HAZRAT-E-SULTAN,Samangan,18,FALSE,M,54,5798703,5798703
1801008,5,M,35,1,27,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,54,5798721,5798721
1801013,1,M,10,1,0,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,30,5798715,5798715
1805059,4,F,30,11,5,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,M,1,5798711,5798711
1801010,4,F,17,9,35,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,5798719,5798719
1801016,1,M,14,1,4,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,5798720,5798720
1805060,1,M,7,171,21,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,M,1,12918535,12918535
1801087,2,F,19,4,17,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,1744170,1744170
1801003,3,F,28,41,36,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,F,1,12918517,12918517
1801018,1,M,13,1,13,266,PROVINCIAL CENTER (AIBAK),Samangan,18,FALSE,M,1,2487910,2487910
1803031,3,F,13,1,11,268,FEROZ NAKHCHEER,Samangan,18,FALSE,M,1,2487910,2487910
1805060,3,F,21,1,12,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,M,31,12918531,12918531
1805054,2,M,11,0,6,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,M,1,8589872,8589872
1805061,1,M,8,1,3,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,F,1,4609036,4609036
1805051,1,M,2,0,5,270,DARAH-I-SUF PAYEN,Samangan,18,FALSE,M,1,1707579,1707579
1804045,2,M,4,0,7,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,1,1813532,1813532
1806095,1,M,33,0,1,271,RAI-DO-AB,Samangan,18,FALSE,M,54,5798707,5798707
1804033,1,M,30,1,10,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,1,5798711,5798711
1806070,3,F,24,0,43,271,RAI-DO-AB,Samangan,18,FALSE,M,1,4599547,4599547
1806070,3,F,18,0,43,271,RAI-DO-AB,Samangan,18,FALSE,F,1,5798714,5798714
1804047,1,M,22,1,8,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,1,12918520,12918520
1804033,4,F,20,4,21,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,1,4615493,4615493
1806067,2,F,25,43,3,271,RAI-DO-AB,Samangan,18,FALSE,M,1,5798704,5798704
1806067,1,M,25,38,3,271,RAI-DO-AB,Samangan,18,FALSE,M,1,5798704,5798704
1804033,4,F,37,2,21,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,54,5798703,5798703
1804035,1,M,37,1,2,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,54,5798703,5798703
1806070,2,M,34,3,2,271,RAI-DO-AB,Samangan,18,FALSE,M,1,12918508,12918508
1806066,4,F,11,1,9,271,RAI-DO-AB,Samangan,18,FALSE,M,1,8589872,8589872
1804038,1,M,10,57,5,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,30,5798715,5798715
1804090,2,F,35,3,21,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,54,5798721,5798721
1804042,1,M,15,28,8,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,31,8594539,8594539
1804035,3,F,31,7,21,269,DARAH-E-SUF HULYA,Samangan,18,FALSE,M,16,2061009,2061009
1806066,3,F,34,3,10,271,RAI-DO-AB,Samangan,18,FALSE,M,1,12918508,12918508
1807086,1,M,13,0,16,272,KHOURAM SAR BAGH,Samangan,18,FALSE,M,1,2487910,2487910
