PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
907110,1,M,26,28,23,211,QALANDER,Khost,9,FALSE,M,1,4656600,4656600
901001,2,M,12,9,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,13833760,13833760
901021,4,F,12,2,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,13833760,13833760
902050,4,M,20,0,0,206,TERZAYI,Khost,9,FALSE,M,1,2823707,2823707
901014,2,M,31,7,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023601,7023601
901019,4,F,14,0,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,9166501,9166501
901023,3,F,40,5,8,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023617,7023617
902050,2,M,14,0,1,206,TERZAYI,Khost,9,FALSE,M,1,9166501,9166501
901047,3,M,49,7,1,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,6633937,6633937
901024,2,M,27,1,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,6810735,6810735
901003,4,F,44,26,2,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,5006729,5006729
901045,1,M,21,2,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,100614677,100614677
901041,1,M,4,6,1,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,F,1,7023611,7023611
902049,4,F,6,0,1,206,TERZAYI,Khost,9,FALSE,M,1,7027701,7027701
901015,2,M,21,4,4,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,100614677,100614677
901018,4,F,12,5,1,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,13833760,13833760
912139,4,F,11,1,6,216,TANAI,Khost,9,FALSE,M,1,4283506,4283506
912137,1,M,49,0,0,216,TANAI,Khost,9,FALSE,M,1,6633937,6633937
912137,5,F,49,0,0,216,TANAI,Khost,9,FALSE,M,1,6633937,6633937
901010,1,M,14,7,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,9166501,9166501
912144,3,M,18,29,2,216,TANAI,Khost,9,FALSE,M,1,11278622,11278622
901001,2,M,40,1,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023617,7023617
912137,1,M,4,1,0,216,TANAI,Khost,9,FALSE,F,1,7023611,7023611
907109,4,F,40,10,2,211,QALANDER,Khost,9,FALSE,M,1,7023617,7023617
913149,2,M,32,0,0,217,GURBUZ,Khost,9,FALSE,F,1,7023626,7023626
901022,1,M,53,1,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,F,1,7023610,7023610
902054,4,M,28,0,16,206,TERZAYI,Khost,9,FALSE,M,1,7044396,7044396
901017,2,M,22,1,2,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,5006794,5006794
901014,2,M,28,2,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7044396,7044396
901018,2,M,47,1,1,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,5006717,5006717
901009,1,M,24,2,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023602,7023602
912144,3,M,2,0,2,216,TANAI,Khost,9,FALSE,M,1,6810502,6810502
913149,1,M,1,1,2,217,GURBUZ,Khost,9,FALSE,M,1,7023606,7023606
909087,2,F,12,153,3,213,MANDOZAYI,Khost,9,FALSE,M,1,13833760,13833760
913149,3,M,22,0,7,217,GURBUZ,Khost,9,FALSE,M,1,5006794,5006794
912143,1,M,54,0,0,216,TANAI,Khost,9,FALSE,M,1,7023618,7023618
907110,4,F,7,0,3,211,QALANDER,Khost,9,FALSE,M,1,7023624,7023624
907110,4,F,16,0,3,211,QALANDER,Khost,9,FALSE,M,1,7023608,7023608
913148,3,M,15,0,5,217,GURBUZ,Khost,9,FALSE,M,1,7023620,7023620
902050,4,M,37,0,0,206,TERZAYI,Khost,9,FALSE,F,1,4161101,4161101
901020,3,M,8,0,4,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023604,7023604
909086,1,M,50,0,1,213,MANDOZAYI,Khost,9,FALSE,M,1,5029089,5029089
901033,1,M,4,0,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,F,1,7023611,7023611
905064,5,M,11,0,0,209,SABARI,Khost,9,FALSE,M,1,4283506,4283506
901043,4,F,1,22,4,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023606,7023606
901020,2,M,4,15,17,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,F,1,7023611,7023611
909082,1,M,26,11,2,213,MANDOZAYI,Khost,9,FALSE,M,1,4656600,4656600
905064,2,M,34,0,0,209,SABARI,Khost,9,FALSE,M,1,4176553,4176553
909090,3,F,28,27,0,213,MANDOZAYI,Khost,9,FALSE,M,1,7044396,7044396
909090,1,M,25,0,3,213,MANDOZAYI,Khost,9,FALSE,M,1,7542812,7542812
905064,2,M,28,0,0,209,SABARI,Khost,9,FALSE,M,1,7044396,7044396
901044,2,M,1,118,0,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7023606,7023606
905064,3,M,56,0,0,209,SABARI,Khost,9,FALSE,M,1,7023625,7023625
909090,2,M,4,24,2,213,MANDOZAYI,Khost,9,FALSE,F,1,7023611,7023611
905064,6,F,4,0,0,209,SABARI,Khost,9,FALSE,F,1,7023611,7023611
902050,2,M,39,0,1,206,TERZAYI,Khost,9,FALSE,M,1,7023603,7023603
901024,1,M,36,0,1,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,F,1,7023627,7023627
901003,1,M,10,7,3,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,5006779,5006779
901019,2,M,45,0,2,205,PROVINCIAL CENTER (KHOST),Khost,9,FALSE,M,1,7648001,7648001
908113,1,M,9,4,3,212,NADERSHAH KOTT,Khost,9,FALSE,M,1,7647395,7647395
906078,5,F,9,0,7,210,MUSA KHEIL,Khost,9,FALSE,M,1,7647395,7647395
908119,2,F,6,10,19,212,NADERSHAH KOTT,Khost,9,FALSE,M,1,7027701,7027701
908125,2,F,53,0,2,212,NADERSHAH KOTT,Khost,9,FALSE,F,1,7023610,7023610
908122,2,F,50,0,4,212,NADERSHAH KOTT,Khost,9,FALSE,M,1,5029089,5029089
