PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
2105094,2,M,33,1,11,125,BALKHAB,Sar-i-Pul,21,FALSE,F,2,327004,327004
2102040,2,M,30,12,5,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1779155,1779155
2101008,1,M,39,16,15,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,1818061,1818061
2101027,1,M,16,0,6,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,371753,371753
2101008,2,M,16,2,19,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,371753,371753
2105094,2,M,27,1,11,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2101021,2,M,1,2,27,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,8997310,8997310
2101004,1,M,24,21,10,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1635501,1635501
2106108,3,F,13,0,35,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997308,8997308
2101018,1,M,42,0,4,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,54,1508673,1508673
2101014,4,F,19,0,15,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,7727513,7727513
2101009,5,F,19,1,60,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,7727513,7727513
2101002,2,M,33,2,7,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,2,327004,327004
2101026,2,M,33,1,7,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,2,327004,327004
2105088,2,F,23,2,54,125,BALKHAB,Sar-i-Pul,21,FALSE,F,2,327089,327089
2102040,1,M,29,1,5,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1824393,1824393
2102040,2,M,29,1,5,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1824393,1824393
2101002,10,F,18,4,15,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,7727505,7727505
2106118,1,M,3,2,8,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,2,507305,507305
2107124,1,M,36,0,7,127,GOSFANDI,Sar-i-Pul,21,FALSE,F,1,1712060,1712060
2104086,2,F,44,0,1,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,1468083,1468083
2103048,1,M,25,12,33,123,SAYAD,Sar-i-Pul,21,FALSE,M,2,1489801,1489801
2107130,3,F,36,1,10,127,GOSFANDI,Sar-i-Pul,21,FALSE,F,1,1712060,1712060
2107133,2,M,13,1,3,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,8997308,8997308
2107130,4,F,13,2,25,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,8997308,8997308
2105099,1,M,41,5,12,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,8997312,8997312
2104086,2,F,27,0,1,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2102039,1,M,35,4,46,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2102039,3,F,6,1,88,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,1,8997302,8997302
2101001,4,M,28,9,17,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2101003,5,F,37,5,53,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1488182,1488182
2105093,3,M,44,1,5,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,1468083,1468083
2106108,3,F,27,0,35,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2101018,4,F,28,21,0,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2101007,3,F,31,1,25,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1677550,1677550
2101001,6,F,2,1,13,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,54,1468017,1468017
2101010,2,M,4,4,4,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,7727510,7727510
2101013,1,M,27,0,8,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2107123,5,F,43,2,10,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2102035,3,F,3,2,42,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,2,507305,507305
2104079,2,F,38,1,9,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,8997301,8997301
2107126,1,M,43,3,2,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2101002,3,M,15,3,9,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1827159,1827159
2106114,2,M,15,0,5,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1827159,1827159
2106114,2,M,21,0,5,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1475566,1475566
2106106,3,F,38,2,18,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997301,8997301
2106106,3,F,35,6,18,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2104080,2,F,23,0,3,124,KOHISTANAT,Sar-i-Pul,21,FALSE,F,2,327089,327089
2102043,1,M,30,6,20,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1779155,1779155
2104079,2,F,7,1,9,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,1691172,1691172
2104063,1,M,7,2,2,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,1691172,1691172
2102041,1,M,13,36,11,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,8997308,8997308
2105093,4,F,42,1,10,125,BALKHAB,Sar-i-Pul,21,FALSE,M,54,1508673,1508673
2105088,2,F,45,0,54,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,9856057,9856057
2101005,3,F,8,1,19,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997316,8997316
2101010,5,F,8,1,3,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997316,8997316
2106122,2,F,43,11,229,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2101004,4,F,17,2,28,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2101021,1,M,14,2,24,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,9855114,9855114
2106110,2,F,14,118,6,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,9855114,9855114
2102039,3,F,14,67,88,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,9855114,9855114
2102037,1,M,8,0,15,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,8997316,8997316
2105089,2,M,43,44,16,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2107132,2,F,33,0,0,127,GOSFANDI,Sar-i-Pul,21,FALSE,F,2,327004,327004
2107128,2,M,30,1,5,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,1779155,1779155
2104081,2,F,25,7,4,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,2,1489801,1489801
2101012,2,M,33,3,5,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,2,327004,327004
2106101,1,M,33,1,1,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,2,327004,327004
2101007,4,F,1,3,13,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,8997310,8997310
2106109,1,M,33,0,11,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,2,327004,327004
2107124,2,F,34,1,4,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,1508158,1508158
2104069,1,M,40,0,5,124,KOHISTANAT,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2104080,2,F,17,0,3,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2104074,1,M,20,69,6,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,54,8997307,8997307
2104070,1,M,3,5,3,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,2,507305,507305
2104076,2,F,39,24,8,124,KOHISTANAT,Sar-i-Pul,21,FALSE,F,1,1818061,1818061
2106111,1,M,8,0,11,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997316,8997316
2101005,4,F,11,1,7,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,54,1899204,1899204
2101026,4,M,28,3,5,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2106102,1,M,20,3,63,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,54,8997307,8997307
2101002,4,M,29,3,11,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1824393,1824393
2101002,1,M,28,7,11,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2101004,1,M,37,8,10,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1488182,1488182
2106107,4,F,34,0,49,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1508158,1508158
2101033,1,M,37,268,2,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1488182,1488182
2107128,3,F,7,3,29,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,1691172,1691172
2107127,4,F,42,0,10,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,54,1508673,1508673
2105092,1,M,26,181,17,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,7727514,7727514
2106107,4,F,35,2,49,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2105095,1,M,44,2,11,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,1468083,1468083
2101006,4,F,38,3,15,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997301,8997301
2101018,3,F,41,0,1,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997312,8997312
2101013,1,M,32,1,8,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,2,13874583,13874583
2102038,1,M,31,1,43,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1677550,1677550
2101010,3,M,19,0,11,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,7727513,7727513
2101018,1,M,25,1,4,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,2,1489801,1489801
2102035,3,F,34,2,42,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,1508158,1508158
2105098,3,F,5,0,21,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,7727504,7727504
2102046,2,F,2,30,14,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,54,1468017,1468017
2106117,3,F,44,1,14,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1468083,1468083
2101021,3,F,18,1,54,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,7727505,7727505
2103049,2,M,17,4,36,123,SAYAD,Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2101010,2,M,17,1,4,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2101012,3,F,7,4,9,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1691172,1691172
2101006,3,F,6,4,10,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,8997302,8997302
2106108,4,F,38,5,18,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997301,8997301
2107131,2,M,4,1,2,127,GOSFANDI,Sar-i-Pul,21,FALSE,F,1,7727510,7727510
2107124,1,M,27,0,7,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2101014,1,M,35,2,32,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2101001,6,F,32,14,13,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,2,13874583,13874583
2104081,2,F,30,28,4,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,1779155,1779155
2104076,2,F,33,1,8,124,KOHISTANAT,Sar-i-Pul,21,FALSE,F,2,327004,327004
2101021,1,M,24,11,24,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1635501,1635501
2106111,4,F,33,0,31,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,2,327004,327004
2101002,9,F,24,1,13,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1635501,1635501
2101004,5,F,1,1,17,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,8997310,8997310
2101001,5,M,17,4,8,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2101010,4,F,43,1,7,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2101004,3,M,43,28,21,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997303,8997303
2101002,7,F,8,2,18,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,8997316,8997316
2101032,3,F,40,1,17,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2107129,1,M,40,1,17,127,GOSFANDI,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2106105,4,F,27,75,17,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997305,8997305
2101008,3,F,39,30,80,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,1818061,1818061
2101010,3,M,23,9,11,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,2,327089,327089
2101014,1,M,34,2,32,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1508158,1508158
2101002,7,F,31,17,18,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1677550,1677550
2101001,8,F,34,19,6,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1508158,1508158
2101003,5,F,5,1,53,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,7727504,7727504
2106106,3,F,28,2,18,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2101002,1,M,19,3,11,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,7727513,7727513
2101004,4,F,23,9,28,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,2,327089,327089
2101001,4,M,20,141,17,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,54,8997307,8997307
2105098,1,M,32,287,4,125,BALKHAB,Sar-i-Pul,21,FALSE,M,2,13874583,13874583
2105094,3,F,32,266,12,125,BALKHAB,Sar-i-Pul,21,FALSE,M,2,13874583,13874583
2104081,1,M,35,0,8,124,KOHISTANAT,Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2104068,2,F,32,1,5,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,2,13874583,13874583
2102035,4,F,40,8,20,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2102040,1,M,40,1,5,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2102036,1,M,11,2,18,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,54,1899204,1899204
2102037,1,M,17,2,15,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,8997314,8997314
2102036,3,F,40,5,8,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2105090,1,M,40,23,13,125,BALKHAB,Sar-i-Pul,21,FALSE,F,31,1461938,1461938
2105089,2,M,11,0,16,125,BALKHAB,Sar-i-Pul,21,FALSE,M,54,1899204,1899204
2102038,3,F,1,11,50,122,SUZMA QULA,Sar-i-Pul,21,FALSE,F,1,8997310,8997310
2104076,2,F,16,1,8,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,371753,371753
2105093,2,M,4,3,3,125,BALKHAB,Sar-i-Pul,21,FALSE,F,1,7727510,7727510
2105095,2,F,24,54,9,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,1635501,1635501
2103048,2,M,10,0,16,123,SAYAD,Sar-i-Pul,21,FALSE,F,1,7174692,7174692
2102043,1,M,26,2,20,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,7727514,7727514
2105098,3,F,29,0,21,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,1824393,1824393
2102035,4,F,26,34,20,122,SUZMA QULA,Sar-i-Pul,21,FALSE,M,1,7727514,7727514
2103049,3,F,28,2,30,123,SAYAD,Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2104086,2,F,28,0,1,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,1,1465715,1465715
2104063,2,M,2,0,10,124,KOHISTANAT,Sar-i-Pul,21,FALSE,M,54,1468017,1468017
2105089,2,M,26,126,16,125,BALKHAB,Sar-i-Pul,21,FALSE,M,1,7727514,7727514
2105090,2,M,23,1,12,125,BALKHAB,Sar-i-Pul,21,FALSE,F,2,327089,327089
2107132,2,F,11,11,0,127,GOSFANDI,Sar-i-Pul,21,FALSE,M,54,1899204,1899204
2106103,1,M,35,1,11,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,1,8997315,8997315
2106109,2,F,9,3,24,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997313,8997313
2106106,4,F,9,1,34,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,8997313,8997313
2101004,3,M,15,4,21,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1827159,1827159
2101005,1,M,18,3,10,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,F,1,7727505,7727505
2106110,2,F,15,1,6,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1827159,1827159
2106117,2,M,30,0,32,126,SANGCHARAK,Sar-i-Pul,21,FALSE,M,1,1779155,1779155
2101004,4,F,24,37,28,121,PROVINCIAL CENTER (SAR-I-PUL),Sar-i-Pul,21,FALSE,M,1,1635501,1635501
2106116,1,M,4,3,19,126,SANGCHARAK,Sar-i-Pul,21,FALSE,F,1,7727510,7727510
