PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
304067,2,F,55,1,17,11,SALANK,Parwan,3,FALSE,M,1,2254002,2254002
304068,2,F,23,29,15,11,SALANK,Parwan,3,FALSE,M,1,2958104,2958104
304063,3,F,53,15,12,11,SALANK,Parwan,3,FALSE,M,1,435250,435250
304066,3,F,19,2,11,11,SALANK,Parwan,3,FALSE,F,1,6465385,6465385
304063,3,F,21,2,12,11,SALANK,Parwan,3,FALSE,M,1,5476090,5476090
304069,1,M,13,1,19,11,SALANK,Parwan,3,FALSE,M,1,2958101,2958101
304069,1,M,35,2,19,11,SALANK,Parwan,3,FALSE,M,1,2501845,2501845
304071,2,F,23,49,2,11,SALANK,Parwan,3,FALSE,M,1,2958104,2958104
307103,1,M,31,3,6,14,BAGRAM,Parwan,3,FALSE,F,1,2504925,2504925
310140,1,M,39,0,5,16,SORKH PARSA,Parwan,3,FALSE,M,80,2504931,2504931
308148,1,M,49,7,8,17,KOHE SAFI,Parwan,3,FALSE,M,1,2524232,2524232
307111,2,M,28,0,6,14,BAGRAM,Parwan,3,FALSE,M,1,14001961,14001961
307120,2,M,42,0,5,14,BAGRAM,Parwan,3,FALSE,M,1,2518311,2518311
307120,2,M,36,0,5,14,BAGRAM,Parwan,3,FALSE,M,1,2525097,2525097
310142,2,F,1,1,4,16,SORKH PARSA,Parwan,3,FALSE,F,1,2492904,2492904
307111,1,M,4,6,17,14,BAGRAM,Parwan,3,FALSE,M,1,2505898,2505898
307110,4,M,30,0,1,14,BAGRAM,Parwan,3,FALSE,M,1,6909234,6909234
307112,2,M,6,3,14,14,BAGRAM,Parwan,3,FALSE,M,1,8712102,8712102
307117,1,M,35,12,24,14,BAGRAM,Parwan,3,FALSE,M,1,2501845,2501845
307109,3,F,1,1,4,14,BAGRAM,Parwan,3,FALSE,F,1,2492904,2492904
307101,1,M,36,12,16,14,BAGRAM,Parwan,3,FALSE,M,1,2525097,2525097
307102,1,M,35,73,36,14,BAGRAM,Parwan,3,FALSE,M,1,2501845,2501845
307101,2,M,9,8,11,14,BAGRAM,Parwan,3,FALSE,M,1,3618900,3618900
307120,3,F,9,8,20,14,BAGRAM,Parwan,3,FALSE,M,1,3618900,3618900
308145,1,M,45,1,7,17,KOHE SAFI,Parwan,3,FALSE,M,1,2958103,29581031
306084,2,M,28,1,0,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,14001961,14001961
306087,1,M,57,17,8,13,SEYAGERD GHORBAND,Parwan,3,FALSE,F,1,7783285,7783285
310135,1,M,41,0,9,16,SORKH PARSA,Parwan,3,TRUE,M,1,5947103,5947103
307111,2,M,48,0,6,14,BAGRAM,Parwan,3,TRUE,F,1,484040,484040
304070,2,F,6,10,31,11,SALANK,Parwan,3,FALSE,M,1,8712102,8712102
304069,1,M,55,0,19,11,SALANK,Parwan,3,FALSE,M,1,2254002,2254002
309128,1,M,27,2,17,15,SHAIKH ALI,Parwan,3,FALSE,M,1,2958107,2958107
306091,2,M,27,12,13,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,2958107,2958107
306085,1,M,53,1,16,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,435250,435250
306082,3,F,50,0,11,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,7722209,7722209
306095,1,M,24,2,55,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,10692813,10692813
306083,1,M,17,20,4,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,2533728,2533728
307120,3,F,23,13,20,14,BAGRAM,Parwan,3,FALSE,M,1,2958104,2958104
310133,1,M,23,16,19,16,SORKH PARSA,Parwan,3,FALSE,M,1,2958104,2958104
307117,3,F,20,0,1,14,BAGRAM,Parwan,3,FALSE,M,1,6369320,6369320
306090,2,M,3,2,5,13,SEYAGERD GHORBAND,Parwan,3,FALSE,M,1,2504933,2504933
304065,2,F,2,1,27,11,SALANK,Parwan,3,FALSE,M,1,972006,972006
304064,3,F,46,0,3,11,SALANK,Parwan,3,FALSE,M,1,481251,481251
302049,2,F,30,2,4,9,SAYID KHAIL,Parwan,3,FALSE,M,1,6909234,6909234
302039,1,M,21,2,25,9,SAYID KHAIL,Parwan,3,FALSE,M,1,5476090,5476090
302049,1,M,26,0,18,9,SAYID KHAIL,Parwan,3,FALSE,M,1,2508001,2508001
302041,1,M,12,3,27,9,SAYID KHAIL,Parwan,3,FALSE,M,1,2504934,2504934
303061,2,M,46,0,6,10,JABUL SARAJ,Parwan,3,FALSE,M,1,481251,481251
304066,2,M,6,30,7,11,SALANK,Parwan,3,FALSE,M,1,8712102,8712102
303051,3,F,6,144,0,10,JABUL SARAJ,Parwan,3,FALSE,M,1,8712102,8712102
303058,1,M,32,100,19,10,JABUL SARAJ,Parwan,3,FALSE,M,1,2504926,2504926
303050,1,M,51,0,19,10,JABUL SARAJ,Parwan,3,FALSE,F,1,6456146,6456146
303062,1,M,45,1,9,10,JABUL SARAJ,Parwan,3,FALSE,M,1,2958103,29581031
303050,1,M,57,0,19,10,JABUL SARAJ,Parwan,3,FALSE,F,1,7783285,7783285
305079,1,M,31,5,27,12,SHENWARI,Parwan,3,FALSE,F,1,2504925,2504925
303058,1,M,47,2,19,10,JABUL SARAJ,Parwan,3,FALSE,F,1,2504924,2504924
