PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
3307075,1,M,5,9,11,151,PAREYIAN,Panjshir,33,FALSE,F,1,2959905,2959905
3307081,1,M,6,4,4,151,PAREYIAN,Panjshir,33,FALSE,M,1,6917001,6917001
3307075,2,F,1,22,5,151,PAREYIAN,Panjshir,33,FALSE,M,1,1146752,1146752
3307069,2,M,9,36,1,151,PAREYIAN,Panjshir,33,FALSE,M,1,785284,785284
3307066,2,F,9,3,5,151,PAREYIAN,Panjshir,33,FALSE,M,1,785284,785284
3306085,1,M,2,0,1,150,SHATAL,Panjshir,33,FALSE,M,1,2959903,2959903
3304049,1,M,6,0,0,148,DARAH,Panjshir,33,FALSE,M,1,6917001,6917001
3304064,2,F,6,4,2,148,DARAH,Panjshir,33,FALSE,M,1,6917001,6917001
3304049,1,M,3,0,0,148,DARAH,Panjshir,33,FALSE,M,1,2959904,2959904
3305010,1,M,11,11,5,149,HESSA-E-AWAL,Panjshir,33,FALSE,M,1,4185378,4185378
3305010,2,M,8,9,3,149,HESSA-E-AWAL,Panjshir,33,FALSE,F,1,554708,554708
3303031,2,F,5,4,3,147,ANABA,Panjshir,33,FALSE,F,1,2959905,2959905
3303038,1,M,5,1,1,147,ANABA,Panjshir,33,FALSE,F,1,2959905,2959905
3303038,2,F,6,11,2,147,ANABA,Panjshir,33,FALSE,M,1,6917001,6917001
3305010,1,M,1,5,5,149,HESSA-E-AWAL,Panjshir,33,FALSE,M,1,1146752,1146752
3305011,1,F,5,1,4,149,HESSA-E-AWAL,Panjshir,33,FALSE,F,1,2959905,2959905
3301005,3,F,6,6,3,145,BAZARAK,Panjshir,33,FALSE,M,1,6917001,6917001
3307069,3,F,6,1,3,151,PAREYIAN,Panjshir,33,FALSE,M,1,6917001,6917001
3302023,3,F,2,1,1,146,ROKHA,Panjshir,33,FALSE,M,1,2959903,2959903
3302021,2,M,3,2,1,146,ROKHA,Panjshir,33,FALSE,M,1,2959904,2959904
3302023,1,M,7,0,0,146,ROKHA,Panjshir,33,FALSE,M,1,295901,295901
3303041,1,M,12,0,0,147,ANABA,Panjshir,33,FALSE,M,1,6919196,6919196
3305010,2,M,9,38,3,149,HESSA-E-AWAL,Panjshir,33,FALSE,M,1,785284,785284
3301002,3,F,11,0,4,145,BAZARAK,Panjshir,33,FALSE,M,1,4185378,4185378
3305017,1,M,2,1,3,149,HESSA-E-AWAL,Panjshir,33,FALSE,M,1,2959903,2959903
3305011,2,F,7,2,9,149,HESSA-E-AWAL,Panjshir,33,FALSE,M,1,295901,295901
3304056,1,M,11,1,4,148,DARAH,Panjshir,33,FALSE,M,1,4185378,4185378
3304057,2,F,8,34,1,148,DARAH,Panjshir,33,FALSE,F,1,554708,554708
3304052,1,M,9,26,6,148,DARAH,Panjshir,33,FALSE,M,1,785284,785284
3306090,1,M,6,41,5,150,SHATAL,Panjshir,33,FALSE,M,1,6917001,6917001
3306087,2,M,3,4,1,150,SHATAL,Panjshir,33,FALSE,M,1,2959904,2959904
3306085,1,M,7,1,1,150,SHATAL,Panjshir,33,FALSE,M,1,295901,295901
3304058,1,M,2,1,2,148,DARAH,Panjshir,33,FALSE,M,1,2959903,2959903
