PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
2703076,3,M,26,0,0,351,NAD ALI,Helmand,27,FALSE,F,1,2630505,2630505
2703074,1,M,3,0,0,351,NAD ALI,Helmand,27,TRUE,M,1,4538042,4538042
2705111,2,M,4,0,17,353,GARM SEIR,Helmand,27,FALSE,M,1,11831268,11831268
2703080,2,M,1,0,4,351,NAD ALI,Helmand,27,FALSE,M,1,9347725,9347725
2703076,1,M,39,0,4,351,NAD ALI,Helmand,27,FALSE,M,1,6170530,6170530
2703067,2,M,52,0,1,351,NAD ALI,Helmand,27,TRUE,M,1,9310458,9310458
2703072,1,M,43,1,2,351,NAD ALI,Helmand,27,TRUE,M,1,5447870,5447870
2703084,3,M,14,0,2,351,NAD ALI,Helmand,27,FALSE,F,1,13470115,13470115
2702041,3,M,1,0,2,350,NAHRE SARAJ,Helmand,27,FALSE,M,1,9347725,9347725
2702041,6,F,9,1,0,350,NAHRE SARAJ,Helmand,27,FALSE,M,1,13782454,13782454
2701013,7,F,27,6,14,349,PROVINCIAL CENTER (LASHKAR GAH),Helmand,27,FALSE,M,1,5798806,5798806
2701025,4,F,53,0,1,349,PROVINCIAL CENTER (LASHKAR GAH),Helmand,27,FALSE,M,1,5798812,5798812
2701013,5,M,47,0,14,349,PROVINCIAL CENTER (LASHKAR GAH),Helmand,27,FALSE,F,1,5798805,5798805
2701031,6,F,27,0,9,349,PROVINCIAL CENTER (LASHKAR GAH),Helmand,27,FALSE,M,1,5798806,5798806
2702035,6,F,20,20,0,350,NAHRE SARAJ,Helmand,27,FALSE,M,1,7196528,7196528
2702039,4,F,20,3,0,350,NAHRE SARAJ,Helmand,27,FALSE,M,1,7196528,7196528
2702038,4,F,23,26,5,350,NAHRE SARAJ,Helmand,27,FALSE,M,1,5689315,5689315
