PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
204060,1,M,29,14,5,4,NAJRAB,Kapisa,2,FALSE,M,1,6918836,6918836
204056,3,F,12,5,37,4,NAJRAB,Kapisa,2,FALSE,M,1,5794605,5794605
204060,1,M,31,1,5,4,NAJRAB,Kapisa,2,FALSE,M,1,4073020,4073020
205073,3,M,3,14,3,5,KOH BAND,Kapisa,2,FALSE,M,1,373308,373308
204056,2,M,34,0,2,4,NAJRAB,Kapisa,2,FALSE,F,1,5433013,5433013
204057,1,M,31,1,16,4,NAJRAB,Kapisa,2,FALSE,M,1,4073020,4073020
205074,1,M,35,0,3,5,KOH BAND,Kapisa,2,FALSE,M,1,14030180,14030180
204044,2,M,29,1,8,4,NAJRAB,Kapisa,2,FALSE,M,1,6918836,6918836
206083,2,M,2,0,0,6,TAGAB,Kapisa,2,FALSE,M,1,2707649,2707649
204048,3,F,20,8,1,4,NAJRAB,Kapisa,2,FALSE,M,1,6734501,6734501
206083,3,M,6,0,0,6,TAGAB,Kapisa,2,FALSE,M,1,2893485,2893485
205067,2,M,26,2,0,5,KOH BAND,Kapisa,2,FALSE,F,1,5794615,5794615
206084,1,M,29,3,0,6,TAGAB,Kapisa,2,FALSE,M,1,6918836,6918836
205069,1,M,3,39,1,5,KOH BAND,Kapisa,2,FALSE,M,1,373308,373308
206083,4,F,34,0,1,6,TAGAB,Kapisa,2,FALSE,F,1,5433013,5433013
204044,2,M,4,49,8,4,NAJRAB,Kapisa,2,FALSE,M,1,11012526,11012526
206098,1,F,24,88,4,6,TAGAB,Kapisa,2,FALSE,M,1,1373372,1373372
202021,3,F,35,9,3,2,HESA DUWUM KOHISTAN,Kapisa,2,FALSE,M,1,14030180,14030180
202022,1,M,26,1,0,2,HESA DUWUM KOHISTAN,Kapisa,2,FALSE,F,1,5794615,5794615
206088,3,M,25,0,0,6,TAGAB,Kapisa,2,FALSE,M,1,1352028,1352028
202022,2,M,30,4,0,2,HESA DUWUM KOHISTAN,Kapisa,2,FALSE,M,1,5437220,5437220
204054,1,M,10,2,9,4,NAJRAB,Kapisa,2,FALSE,F,1,4612705,4612705
205073,2,M,13,0,6,5,KOH BAND,Kapisa,2,FALSE,M,1,2894166,2894166
203038,1,M,20,5,1,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,M,1,6734501,6734501
203027,4,F,11,5,18,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,F,1,1372347,1372347
201011,2,M,2,2,3,1,Provincial Center (MAHMOOD RAQI),Kapisa,2,FALSE,M,1,2707649,2707649
203027,3,M,8,31,5,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,F,1,1366023,1366023
201012,1,M,7,0,3,1,Provincial Center (MAHMOOD RAQI),Kapisa,2,FALSE,M,1,5862785,5862785
203030,4,F,1,2,3,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,M,1,5794610,5794610
203038,2,M,9,0,0,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,M,1,5794609,5794609
203029,1,M,37,0,2,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,M,1,5794616,5794616
203027,3,M,37,0,5,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,M,1,5794616,5794616
203032,1,M,8,1,2,3,KOHISTAN HESA AWAL,Kapisa,2,FALSE,F,1,1366023,1366023
201001,3,M,12,6,6,1,Provincial Center (MAHMOOD RAQI),Kapisa,2,FALSE,M,1,5794605,5794605
