PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
3403163,1,M,19,1,0,154,MERAMOR,Daikondi,34,FALSE,F,1,2958204,2958204
3403149,1,M,11,6,19,154,MERAMOR,Daikondi,34,FALSE,F,1,2958203,2958203
3403165,1,M,29,1,10,154,MERAMOR,Daikondi,34,FALSE,M,1,3255455,3255455
3403147,3,F,14,0,15,154,MERAMOR,Daikondi,34,FALSE,M,1,2958213,2958213
3403144,2,F,20,1,1,154,MERAMOR,Daikondi,34,FALSE,F,1,2958215,2958215
3404039,3,F,11,14,6,155,ISHTRALI,Daikondi,34,FALSE,F,1,2958203,2958203
3405071,2,F,29,1,24,156,SANG-E-TAKHTBANDER,Daikondi,34,FALSE,M,1,3255455,3255455
3405076,2,M,11,20,11,156,SANG-E-TAKHTBANDER,Daikondi,34,FALSE,F,1,2958203,2958203
3403150,3,F,15,27,19,154,MERAMOR,Daikondi,34,FALSE,M,1,5845382,5845382
3404049,1,M,12,1,2,155,ISHTRALI,Daikondi,34,FALSE,M,1,100770730,100770730
3402031,2,F,12,3,21,153,SHAHRESTAN,Daikondi,34,FALSE,M,1,100770730,100770730
3409112,1,M,12,0,11,160,GEZAB,Daikondi,34,FALSE,M,1,100770730,100770730
3402016,2,F,6,1,34,153,SHAHRESTAN,Daikondi,34,FALSE,M,31,2958205,2958205
3404044,3,F,2,2,21,155,ISHTRALI,Daikondi,34,FALSE,M,1,2141802,2141802
3403161,2,F,4,4,4,154,MERAMOR,Daikondi,34,FALSE,M,1,3716745,3716745
3402016,2,F,33,12,34,153,SHAHRESTAN,Daikondi,34,FALSE,M,1,268339,268339
3405080,2,F,8,68,23,156,SANG-E-TAKHTBANDER,Daikondi,34,FALSE,M,95,2958214,2958214
3403163,1,M,11,0,0,154,MERAMOR,Daikondi,34,FALSE,F,1,2958203,2958203
3402024,3,F,27,47,12,153,SHAHRESTAN,Daikondi,34,FALSE,F,16,2741702,2741702
3405079,4,F,33,118,6,156,SANG-E-TAKHTBANDER,Daikondi,34,FALSE,M,1,268339,268339
3402019,4,F,31,181,19,153,SHAHRESTAN,Daikondi,34,FALSE,F,1,8060258,8060258
3403152,1,M,21,1,17,154,MERAMOR,Daikondi,34,FALSE,M,31,2958212,2958212
3403158,1,M,31,179,14,154,MERAMOR,Daikondi,34,FALSE,F,1,8060258,8060258
3403145,3,F,8,24,14,154,MERAMOR,Daikondi,34,FALSE,M,95,2958214,2958214
3409112,1,M,18,0,11,160,GEZAB,Daikondi,34,FALSE,M,1,2958208,2958208
3402028,1,M,21,2,16,153,SHAHRESTAN,Daikondi,34,FALSE,M,31,2958212,2958212
3404052,2,F,2,1,3,155,ISHTRALI,Daikondi,34,FALSE,M,1,2141802,2141802
3405083,2,M,28,23,12,156,SANG-E-TAKHTBANDER,Daikondi,34,FALSE,M,1,2958219,2958219
3402016,1,M,21,2,10,153,SHAHRESTAN,Daikondi,34,FALSE,M,31,2958212,2958212
