PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
2207124,5,F,79,61,24,304,GARZIWAN,Faryab,22,FALSE,M,1,6799155,6799155
2207128,5,F,88,0,0,304,GARZIWAN,Faryab,22,FALSE,M,1,8752929,8752929
2207130,1,M,8,7,16,304,GARZIWAN,Faryab,22,FALSE,M,2,5794902,5794902
2207133,3,F,24,0,9,304,GARZIWAN,Faryab,22,FALSE,M,54,1779209,1779209
2209156,2,M,39,1,16,306,SHERIN TAGAB,Faryab,22,FALSE,F,1,347502,347502
2207133,3,F,18,0,9,304,GARZIWAN,Faryab,22,FALSE,M,1,6710001,6710001
2207133,2,M,4,0,22,304,GARZIWAN,Faryab,22,FALSE,M,54,6821181,6821181
2209148,3,F,40,0,36,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,5794908,5794908
2212176,1,M,8,1,3,309,KHAN-E-CHARBAGH,Faryab,22,FALSE,M,2,5794902,5794902
2209155,3,F,34,1,23,306,SHERIN TAGAB,Faryab,22,FALSE,M,2,5794916,5794916
2212179,1,M,24,3,11,309,KHAN-E-CHARBAGH,Faryab,22,FALSE,M,54,1779209,1779209
2209208,2,M,76,1,12,306,SHERIN TAGAB,Faryab,22,FALSE,M,54,7368761,7368761
2212180,1,M,88,2,14,309,KHAN-E-CHARBAGH,Faryab,22,FALSE,M,1,8752929,8752929
2209208,3,F,15,1,31,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,5794905,5796905
2212180,2,F,18,3,18,309,KHAN-E-CHARBAGH,Faryab,22,FALSE,M,1,6710001,6710001
2209151,2,M,68,0,7,306,SHERIN TAGAB,Faryab,22,FALSE,F,1,11582505,11582505
2209156,3,F,13,1,2,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,11582530,11582530
2207133,3,F,63,0,9,304,GARZIWAN,Faryab,22,FALSE,M,2,10125494,10125494
2207128,5,F,89,15,0,304,GARZIWAN,Faryab,22,FALSE,M,54,5794924,5794924
2209157,2,F,29,44,2,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,935571,935571
2202028,1,M,2,8,1,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,14155747,14155747
2202029,2,F,66,6,1,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794904,5794904
2202030,2,M,8,42,35,299,PASHTOON KOTT,Faryab,22,FALSE,M,2,5794902,5794902
2202023,3,F,66,1,27,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794904,5794904
2202037,1,M,10,0,23,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794915,5794915
2214192,1,M,80,3,57,384,QURGHAN,Faryab,22,FALSE,M,1,2141204,2141204
2209150,4,F,29,2,10,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,935571,935571
2209148,3,F,93,0,36,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,1824178,1824178
2202201,2,F,92,3,7,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,7352125,7352125
2202032,1,M,40,6,5,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794908,5794908
2202031,2,M,40,9,8,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794908,5794908
2202030,1,M,30,1,66,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,11582502,11582502
2201012,1,F,75,1,11,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,8056211,8056211
2202018,3,M,48,12,37,299,PASHTOON KOTT,Faryab,22,FALSE,F,1,8060592,8060592
2214190,2,M,28,3,6,384,QURGHAN,Faryab,22,FALSE,M,1,11582529,11582529
2202035,1,M,83,0,16,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,13713002,13713002
2202018,1,M,15,1,45,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794905,5796905
2214195,2,M,4,17,3,384,QURGHAN,Faryab,22,FALSE,M,54,6821181,6821181
2214191,2,F,33,17,10,384,QURGHAN,Faryab,22,FALSE,M,1,10233649,10233649
2202035,3,F,36,0,10,299,PASHTOON KOTT,Faryab,22,FALSE,M,54,11582510,11582510
2202018,1,M,1,1,45,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,6714523,6714523
2202052,1,M,77,4,15,299,PASHTOON KOTT,Faryab,22,FALSE,F,1,5794903,5794903
2203058,2,M,20,3,37,300,KHUWAJA SABZ POSHE WALI,Faryab,22,FALSE,M,54,11582504,11582504
2207128,3,M,69,0,0,304,GARZIWAN,Faryab,22,FALSE,M,1,1964130,1964130
2202042,2,F,79,22,9,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,6799155,6799155
2202051,2,M,85,0,28,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794901,5794901
2202042,2,F,21,34,9,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794912,5794912
2202021,2,F,24,98,31,299,PASHTOON KOTT,Faryab,22,FALSE,M,54,1779209,1779209
2202030,2,M,33,5,35,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,10233649,10233649
2203062,2,F,2,1,13,300,KHUWAJA SABZ POSHE WALI,Faryab,22,FALSE,M,1,14155747,14155747
2212176,2,M,3,1,7,309,KHAN-E-CHARBAGH,Faryab,22,FALSE,M,1,5794923,5794923
2203057,1,M,37,2,0,300,KHUWAJA SABZ POSHE WALI,Faryab,22,FALSE,M,1,4451071,4451071
2201012,2,F,8,1,7,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,2,5794902,5794902
2201016,1,M,66,16,25,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,5794904,5794904
2209150,4,F,61,16,10,306,SHERIN TAGAB,Faryab,22,FALSE,M,1,6804225,6804225
2202047,2,F,53,0,10,299,PASHTOON KOTT,Faryab,22,FALSE,M,54,7357285,7357285
2202202,1,M,21,22,18,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,5794912,5794912
2201009,3,M,16,9,6,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,11585218,11585218
2201001,3,M,47,10,20,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,11582531,11582531
2202028,1,M,81,6,1,299,PASHTOON KOTT,Faryab,22,FALSE,M,1,337093,3370931
2201004,3,F,22,9,21,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,7351125,7351125
2201001,3,M,53,4,20,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,54,7357285,7357285
2201005,2,M,47,2,10,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,11582531,11582531
2201008,2,M,50,2,0,298,PROVINCIAL CENTER (MAIMANA),Faryab,22,FALSE,M,1,12634166,12639166
