PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
1001042,2,F,116,2,4,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913401,8913401
1001012,1,M,84,2,20,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913441,8913441
1001036,2,M,55,2,18,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1347387,1347387
1001018,2,F,109,7,20,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,102899176,102899176
1019440,1,M,88,6,20,236,BATI KOT,Nangerhar,10,FALSE,M,2,6413016,6413016
1001038,1,M,136,1,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913450,8913450
1001042,2,F,150,5,4,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,6286551,6286551
1012310,2,M,96,1,21,229,PACHAR WAGAM,Nangerhar,10,FALSE,M,1,8913421,8913421
1001019,1,M,76,0,3,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,6413063,6413063
1001014,2,F,56,15,29,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,2,4714524,4714524
1001028,2,F,146,1,2,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1588476,1588476
1001043,2,M,2,4,1,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,133193650,133193650
1001027,2,M,64,13,4,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,2,8913403,8913403
1019439,2,M,58,1,1,236,BATI KOT,Nangerhar,10,FALSE,M,1,8913436,8913436
1001043,2,M,39,2,1,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7736015,7736015
1001013,2,M,39,14,5,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7736015,7736015
1001007,2,F,48,1,17,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913448,8913448
1001024,3,M,108,3,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,6413008,6413008
1019439,3,F,108,2,3,236,BATI KOT,Nangerhar,10,FALSE,M,1,6413008,6413008
1001009,4,M,21,0,2,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1347420,1347420
1001009,4,M,27,0,2,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7464088,7464088
1019445,1,M,66,6,10,236,BATI KOT,Nangerhar,10,FALSE,M,2,77628,77628
1001027,3,M,121,2,10,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1324605,1324605
1001024,1,M,54,1,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,102230575,102230575
1001023,1,M,115,0,43,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1571997,1571997
1001018,3,F,13,6,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,2,4053351,4053351
1001011,4,F,62,0,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,10440994,10440994
1019439,1,M,36,3,14,236,BATI KOT,Nangerhar,10,FALSE,M,1,8913444,8913444
1019456,1,M,76,0,26,236,BATI KOT,Nangerhar,10,FALSE,M,1,6413063,6413063
1001003,1,M,85,6,20,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1347143,1347143
1019438,1,M,120,1,24,236,BATI KOT,Nangerhar,10,FALSE,M,1,8913426,8913426
1001035,2,M,88,14,19,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,2,6413016,6413016
1001019,3,M,57,3,9,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,102189183,102189183
1001006,3,M,75,1,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1455292,1455292
1001034,1,F,17,0,6,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,1419485,1419485
1001011,1,F,7,4,9,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,7466501,7466501
1001012,4,F,82,0,4,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913406,8913406
1019439,1,M,19,1,14,236,BATI KOT,Nangerhar,10,FALSE,M,1,1275334,1275334
1001035,1,M,52,1,11,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,8913435,8913435
1001012,2,M,107,6,6,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,3340708,3340708
1019454,1,M,81,8,11,236,BATI KOT,Nangerhar,10,FALSE,M,1,8913410,8913410
1001019,1,M,59,1,3,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,30003,30003
1001023,1,M,126,0,43,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7609105,7609105
1001034,1,F,91,0,6,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7771232,7771232
1019440,2,M,4,2,44,236,BATI KOT,Nangerhar,10,FALSE,F,1,8913454,8913454
1001019,3,M,59,1,9,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,30003,30003
1001006,1,M,4,4,0,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,8913454,8913454
1001009,2,M,62,0,1,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,10440994,10440994
1019450,2,M,32,2,7,236,BATI KOT,Nangerhar,10,FALSE,M,1,1132221,1132221
1001020,1,F,27,2,12,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7464088,7464088
1001003,2,M,24,2,28,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,F,1,7571246,7571246
1012309,2,M,56,1,0,229,PACHAR WAGAM,Nangerhar,10,FALSE,M,2,4714524,4714524
1001014,3,F,134,0,2,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7477213,7477213
1001027,3,M,39,1,10,218,PROVINCIAL CENTER (JALALABAD ),Nangerhar,10,FALSE,M,1,7736015,7736015
1019455,1,M,82,6,18,236,BATI KOT,Nangerhar,10,FALSE,M,1,8913406,8913406
