PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
1411127,1,M,7,2,6,86,YAWAN,Badakhshan,14,FALSE,M,1,2233808,2233808
1404062,3,M,9,0,9,79,DARAYEM,Badakhshan,14,FALSE,F,1,2450650,2450650
1418197,2,M,13,2,17,93,ESHKASHAM,Badakhshan,14,FALSE,M,1,2233832,2233832
1404066,1,M,62,0,0,79,DARAYEM,Badakhshan,14,FALSE,F,1,2233810,2233810
1411129,2,M,68,0,4,86,YAWAN,Badakhshan,14,FALSE,F,1,2233824,2233824
1404065,2,F,62,0,30,79,DARAYEM,Badakhshan,14,FALSE,F,1,2233810,2233810
1411136,2,F,13,1,3,86,YAWAN,Badakhshan,14,FALSE,M,1,2233832,2233832
1411127,1,M,60,0,6,86,YAWAN,Badakhshan,14,FALSE,M,1,2087949,2087949
1404069,1,M,44,247,11,79,DARAYEM,Badakhshan,14,FALSE,M,1,2474774,2474774
1413166,2,F,21,1,8,88,KISHM,Badakhshan,14,FALSE,M,1,2233828,2233828
1416189,2,F,50,0,0,91,KARAN-O-MENJAN,Badakhshan,14,FALSE,M,20,2233843,2233843
1413158,3,F,4,2,68,88,KISHM,Badakhshan,14,FALSE,M,1,2803114,2803114
1404066,1,M,31,0,0,79,DARAYEM,Badakhshan,14,FALSE,F,1,102998440,102998440
1404072,2,F,50,0,0,79,DARAYEM,Badakhshan,14,FALSE,M,20,2233843,2233843
1417194,2,F,36,1,0,92,ZEBAK,Badakhshan,14,FALSE,M,1,2233830,2233830
1413151,3,M,60,0,1,88,KISHM,Badakhshan,14,FALSE,M,1,2087949,2087949
1419211,1,M,13,1,15,94,WAKHAN,Badakhshan,14,FALSE,M,1,2233832,2233832
1413155,2,M,96,6,4,88,KISHM,Badakhshan,14,FALSE,M,1,10444347,10444347
1413150,2,M,96,83,13,88,KISHM,Badakhshan,14,FALSE,M,1,10444347,10444347
1419203,1,M,33,0,5,94,WAKHAN,Badakhshan,14,FALSE,M,1,10276422,10276422
1411131,1,M,62,0,0,86,YAWAN,Badakhshan,14,FALSE,F,1,2233810,2233810
1421224,1,M,8,28,4,96,ARGHANJ KHAWA,Badakhshan,14,FALSE,M,1,2233840,2233840
1421225,1,M,66,1,42,96,ARGHANJ KHAWA,Badakhshan,14,FALSE,M,1,2233819,2233819
1413154,2,M,96,476,0,88,KISHM,Badakhshan,14,FALSE,M,1,10444347,10444347
1404064,3,F,83,0,10,79,DARAYEM,Badakhshan,14,FALSE,F,1,2233809,2233809
1413158,2,M,47,0,29,88,KISHM,Badakhshan,14,FALSE,M,1,2074033,2074033
1416190,1,M,87,3,6,91,KARAN-O-MENJAN,Badakhshan,14,FALSE,M,1,102923191,102923191
1412138,1,M,73,1,6,87,SHAHR-E-BUZURG,Badakhshan,14,FALSE,M,1,2233802,2233802
1419203,2,F,73,0,2,94,WAKHAN,Badakhshan,14,FALSE,M,1,2233802,2233802
1412145,2,F,37,3,4,87,SHAHR-E-BUZURG,Badakhshan,14,FALSE,M,1,2215763,2215763
1412139,3,F,8,6,21,87,SHAHR-E-BUZURG,Badakhshan,14,FALSE,M,1,2233840,2233840
1413160,4,F,24,0,0,88,KISHM,Badakhshan,14,FALSE,F,1,8863552,8863552
1419211,2,F,87,2,5,94,WAKHAN,Badakhshan,14,FALSE,M,1,102923191,102923191
1405076,5,F,68,2,9,80,KHASH,Badakhshan,14,FALSE,F,1,2233824,2233824
1413153,2,M,63,3,0,88,KISHM,Badakhshan,14,FALSE,M,1,2233823,2233823
1421225,1,M,29,1,42,96,ARGHANJ KHAWA,Badakhshan,14,FALSE,M,1,8995505,8995505
1406082,2,M,89,1,15,81,JURM,Badakhshan,14,FALSE,F,1,2233807,2233807
1405078,1,M,4,1,0,80,KHASH,Badakhshan,14,FALSE,M,1,2803114,2803114
1424251,1,M,36,1,4,99,KOF AB,Badakhshan,14,FALSE,M,1,2233830,2233830
1407096,1,M,15,4,7,82,WARDOUJ,Badakhshan,14,FALSE,M,1,2233812,2233812
1408107,1,M,86,0,21,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,1841366,1841366
1408109,1,M,83,1,0,83,Baharak (Badakhshan),Badakhshan,14,FALSE,F,1,2233809,2233809
1405078,4,F,24,25,4,80,KHASH,Badakhshan,14,FALSE,F,1,8863552,8863552
1407100,2,F,56,40,2,82,WARDOUJ,Badakhshan,14,FALSE,M,1,2233837,2233837
1407099,2,F,65,0,2,82,WARDOUJ,Badakhshan,14,FALSE,M,1,11717445,11717445
1424247,1,M,13,0,0,99,KOF AB,Badakhshan,14,FALSE,M,1,2233832,2233832
1413164,2,M,77,0,2,88,KISHM,Badakhshan,14,FALSE,M,1,2233811,2233811
1413150,2,M,71,1,13,88,KISHM,Badakhshan,14,FALSE,M,1,9042032,9042032
1405078,4,F,3,2,4,80,KHASH,Badakhshan,14,FALSE,M,1,12536497,12536497
1404066,2,F,44,190,0,79,DARAYEM,Badakhshan,14,FALSE,M,1,2474774,2474774
1411131,1,M,79,0,0,86,YAWAN,Badakhshan,14,FALSE,M,1,2105381,2105381
1418201,2,F,48,2,5,93,ESHKASHAM,Badakhshan,14,FALSE,F,1,100407011,100407011
1406087,2,F,10,0,26,81,JURM,Badakhshan,14,FALSE,M,1,2233838,2233838
1424249,2,M,64,0,0,99,KOF AB,Badakhshan,14,FALSE,M,1,2233814,2233814
1413165,1,M,36,2,11,88,KISHM,Badakhshan,14,FALSE,M,1,2233830,2233830
1408102,1,M,10,27,19,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,2233838,2233838
1425257,1,M,39,0,26,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,9042023,9042023
1413153,4,F,92,2,14,88,KISHM,Badakhshan,14,FALSE,M,1,11241985,11241985
1413158,2,M,92,144,29,88,KISHM,Badakhshan,14,FALSE,M,1,11241985,11241985
1413161,2,M,5,4,18,88,KISHM,Badakhshan,14,FALSE,F,1,1960001,1960001
1408109,1,M,53,11,0,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,12268193,12268193
1425260,1,M,76,0,0,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,F,1,2450928,2450928
1406087,2,F,24,40,26,81,JURM,Badakhshan,14,FALSE,F,1,8863552,8863552
1421225,1,M,83,1,42,96,ARGHANJ KHAWA,Badakhshan,14,FALSE,F,1,2233809,2233809
1413160,4,F,73,0,0,88,KISHM,Badakhshan,14,FALSE,M,1,2233802,2233802
1408102,3,F,21,0,5,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,2233828,2233828
1406082,1,M,79,1,9,81,JURM,Badakhshan,14,FALSE,M,1,2105381,2105381
1425259,3,F,47,0,5,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,2074033,2074033
1424251,2,F,51,14,0,99,KOF AB,Badakhshan,14,FALSE,M,1,2233825,2233825
1404064,3,F,88,0,10,79,DARAYEM,Badakhshan,14,FALSE,M,1,12938529,12938529
1406080,2,F,36,1,37,81,JURM,Badakhshan,14,FALSE,M,1,2233830,2233830
1419203,2,F,79,0,2,94,WAKHAN,Badakhshan,14,FALSE,M,1,2105381,2105381
1421224,2,M,85,17,4,96,ARGHANJ KHAWA,Badakhshan,14,FALSE,M,1,2233818,2233818
1412145,1,M,56,1,4,87,SHAHR-E-BUZURG,Badakhshan,14,FALSE,M,1,2233837,2233837
1423244,1,M,65,0,2,98,KHWAHAN,Badakhshan,14,FALSE,M,1,11717445,11717445
1406082,2,M,4,3,15,81,JURM,Badakhshan,14,FALSE,M,1,2803114,2803114
1406087,2,F,30,0,26,81,JURM,Badakhshan,14,FALSE,M,1,2233829,2233829
1408107,2,F,5,2,14,83,Baharak (Badakhshan),Badakhshan,14,FALSE,F,1,1960001,1960001
1423245,1,M,37,264,2,98,KHWAHAN,Badakhshan,14,FALSE,M,1,2215763,2215763
1408105,2,F,88,2,58,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,12938529,12938529
1408109,1,M,58,0,0,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,11923509,11923509
1425256,1,M,3,0,3,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,12536497,12536497
1408107,1,M,58,1,21,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,11923509,11923509
1408109,2,F,3,3,15,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,12536497,12536497
1408111,1,M,23,1,10,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,1972897,1972897
1412141,2,F,24,3,7,87,SHAHR-E-BUZURG,Badakhshan,14,FALSE,F,1,8863552,8863552
1402028,1,M,24,1,6,77,YAFTAL PAYAN,Badakhshan,14,FALSE,F,1,8863552,8863552
1402025,1,M,50,9,8,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,20,2233843,2233843
1420218,2,M,50,7,2,95,SHEGHNAN,Badakhshan,14,FALSE,M,20,2233843,2233843
1408102,1,M,8,7,19,83,Baharak (Badakhshan),Badakhshan,14,FALSE,M,1,2233840,2233840
1425260,2,M,34,40,0,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,F,1,2233821,2233821
1404072,1,M,58,2,22,79,DARAYEM,Badakhshan,14,FALSE,M,1,11923509,11923509
1408107,2,F,34,4,14,83,Baharak (Badakhshan),Badakhshan,14,FALSE,F,1,2233821,2233821
1425256,1,M,8,0,3,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,2233840,2233840
1406079,2,M,35,3,19,81,JURM,Badakhshan,14,FALSE,M,1,2233839,2233839
1425260,2,M,15,5,0,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,2233812,2233812
1406092,1,M,35,39,16,81,JURM,Badakhshan,14,FALSE,M,1,2233839,2233839
1402032,1,M,21,0,0,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,2233828,2233828
1422229,1,M,34,2,2,97,RAGHISTAN,Badakhshan,14,FALSE,F,1,2233821,2233821
1423241,1,M,77,14,2,98,KHWAHAN,Badakhshan,14,FALSE,M,1,2233811,2233811
1413157,2,M,51,1,3,88,KISHM,Badakhshan,14,FALSE,M,1,2233825,2233825
1413153,3,F,57,70,17,88,KISHM,Badakhshan,14,FALSE,F,1,1840837,1840837
1406082,1,M,33,0,9,81,JURM,Badakhshan,14,FALSE,M,1,10276422,10276422
1425253,2,M,15,96,1,100,YAMGAN (GRIWAN),Badakhshan,14,FALSE,M,1,2233812,2233812
1427262,2,F,12,0,0,102,DARWAZE BALA MAMAI,Badakhshan,14,FALSE,M,1,13404503,13404503
1413164,2,M,51,1,2,88,KISHM,Badakhshan,14,FALSE,M,1,2233825,2233825
1420219,2,F,48,7,1,95,SHEGHNAN,Badakhshan,14,FALSE,F,1,100407011,100407011
1402025,2,M,74,0,20,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,9042050,9042050
1409114,1,M,1,1,23,84,SHUHADA,Badakhshan,14,FALSE,M,1,3338477,3338477
1402026,1,M,36,14,5,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,2233830,2233830
1402036,2,M,27,0,14,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,1801346,1801346
1402032,1,M,27,0,0,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,1801346,1801346
1402025,1,M,83,1,8,77,YAFTAL PAYAN,Badakhshan,14,FALSE,F,1,2233809,2233809
1409115,1,M,44,1,8,84,SHUHADA,Badakhshan,14,FALSE,M,1,2474774,2474774
1402033,1,M,9,1,5,77,YAFTAL PAYAN,Badakhshan,14,FALSE,F,1,2450650,2450650
1402036,2,M,92,0,14,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,11241985,11241985
1413152,1,M,3,1,18,88,KISHM,Badakhshan,14,FALSE,M,1,12536497,12536497
1418197,1,M,56,18,10,93,ESHKASHAM,Badakhshan,14,FALSE,M,1,2233837,2233837
1420213,1,M,51,5,4,95,SHEGHNAN,Badakhshan,14,FALSE,M,1,2233825,2233825
1402032,1,M,66,0,0,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,2233819,2233819
1402036,1,M,34,1,8,77,YAFTAL PAYAN,Badakhshan,14,FALSE,F,1,2233821,2233821
1402030,2,F,40,7,6,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,13937633,13937633
1411131,2,F,67,0,0,86,YAWAN,Badakhshan,14,FALSE,M,1,9042001,9042001
1420213,1,M,40,1,4,95,SHEGHNAN,Badakhshan,14,FALSE,M,1,13937633,13937633
1420216,1,M,8,1,0,95,SHEGHNAN,Badakhshan,14,FALSE,M,1,2233840,2233840
1411127,2,F,60,0,4,86,YAWAN,Badakhshan,14,FALSE,M,1,2087949,2087949
1402024,1,M,8,14,9,77,YAFTAL PAYAN,Badakhshan,14,FALSE,M,1,2233840,2233840
1420214,2,M,23,1,4,95,SHEGHNAN,Badakhshan,14,FALSE,M,1,1972897,1972897
1409113,2,M,64,97,14,84,SHUHADA,Badakhshan,14,FALSE,M,1,2233814,2233814
1413161,1,M,72,38,8,88,KISHM,Badakhshan,14,FALSE,M,1,5397766,5397766
1413150,4,F,17,0,0,88,KISHM,Badakhshan,14,FALSE,M,1,2243824,2243824
1413164,1,M,72,2,3,88,KISHM,Badakhshan,14,FALSE,M,1,5397766,5397766
1419205,1,M,17,0,10,94,WAKHAN,Badakhshan,14,FALSE,M,1,2243824,2243824
1411127,1,M,66,0,6,86,YAWAN,Badakhshan,14,FALSE,M,1,2233819,2233819
1404071,1,M,63,2,8,79,DARAYEM,Badakhshan,14,FALSE,M,1,2233823,2233823
1428276,3,F,2,145,0,103,SHEIKE,Badakhshan,14,FALSE,M,1,14112364,14112364
1401016,2,M,8,14,2,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,2233840,2233840
1403045,2,M,11,1,1,78,URGO,Badakhshan,14,FALSE,M,1,9042020,9042020
1403045,1,M,66,3,6,78,URGO,Badakhshan,14,FALSE,M,1,2233819,2233819
1420214,1,M,45,1,14,95,SHEGHNAN,Badakhshan,14,FALSE,M,1,2803117,2803117
1411131,1,M,48,0,0,86,YAWAN,Badakhshan,14,FALSE,F,1,100407011,100407011
1401018,2,F,56,0,3,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,2233837,2233837
1401016,3,F,53,3,9,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,12268193,12268193
1401009,2,F,24,9,30,76,FAIZ ABAD,Badakhshan,14,FALSE,F,1,8863552,8863552
1401012,1,M,56,5,3,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,2233837,2233837
1403038,2,M,53,0,46,78,URGO,Badakhshan,14,FALSE,M,1,12268193,12268193
1426272,1,M,50,75,6,101,DARWAZE-E PAYAN NUSAY,Badakhshan,14,FALSE,M,20,2233843,2233843
1401010,2,F,82,13,8,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,12535093,12535093
1401012,3,F,21,4,6,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,2233828,2233828
1401005,2,F,53,12,2,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,12268193,12268193
1403039,2,M,56,2,8,78,URGO,Badakhshan,14,FALSE,M,1,2233837,2233837
1404065,1,M,3,263,24,79,DARAYEM,Badakhshan,14,FALSE,M,1,12536497,12536497
1404069,4,F,32,1,52,79,DARAYEM,Badakhshan,14,FALSE,M,1,2233834,2233834
1401019,4,F,6,1,10,76,FAIZ ABAD,Badakhshan,14,FALSE,M,1,1809942,1809942
