PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
718303,2,M,19,0,0,192,BARMAL,Paktika,7,FALSE,F,1,3064412,3064412
718303,2,M,16,75,0,192,BARMAL,Paktika,7,FALSE,M,1,3064409,3064409
719271,1,M,6,0,0,193,GAYAN,Paktika,7,FALSE,F,1,3064408,3064408
717242,1,M,5,0,0,191,WARMAMAI,Paktika,7,FALSE,M,1,5552182,5552182
711179,2,M,7,3,10,185,URGOON,Paktika,7,FALSE,M,1,5101356,5101356
711164,2,F,14,4,1,185,URGOON,Paktika,7,FALSE,M,1,5081160,5081160
711161,1,M,15,11,10,185,URGOON,Paktika,7,FALSE,M,1,6586114,6586114
711167,1,M,18,20,0,185,URGOON,Paktika,7,FALSE,M,2,3064405,3064405
719268,1,F,14,164,0,193,GAYAN,Paktika,7,FALSE,M,1,5081160,5081160
707107,2,M,22,0,0,181,ZARGHOON SHAHER,Paktika,7,FALSE,M,2,98517,98517
718249,1,M,18,2,0,192,BARMAL,Paktika,7,FALSE,M,2,3064405,3064405
712192,3,F,18,4,0,186,ZIROK,Paktika,7,FALSE,M,2,3064405,3064405
711175,2,M,16,0,0,185,URGOON,Paktika,7,FALSE,M,1,3064409,3064409
711170,2,F,13,0,0,185,URGOON,Paktika,7,FALSE,M,1,98504,985041
703040,2,F,22,16,0,177,YOSEF KHEIL,Paktika,7,FALSE,M,2,98517,98517
709125,3,F,9,15,2,183,GOMAL,Paktika,7,FALSE,M,1,5101384,5101384
710148,1,M,16,57,0,184,Surubi (Paktika),Paktika,7,FALSE,M,1,3064409,3064409
719267,1,M,16,0,0,193,GAYAN,Paktika,7,FALSE,M,1,3064409,3064409
714207,1,M,7,0,0,188,DELA,Paktika,7,FALSE,M,1,5101356,5101356
719271,2,M,7,0,0,193,GAYAN,Paktika,7,FALSE,M,1,5101356,5101356
702030,1,F,21,0,0,176,MATA KHAN,Paktika,7,FALSE,M,1,3064404,3064404
717239,2,F,17,352,1,191,WARMAMAI,Paktika,7,FALSE,M,1,3064406,3064406
719280,1,F,16,0,1,193,GAYAN,Paktika,7,FALSE,M,1,3064409,3064409
701006,3,F,13,0,1,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,M,1,98504,985041
711170,1,F,19,0,0,185,URGOON,Paktika,7,FALSE,F,1,3064412,3064412
711179,2,M,13,13,10,185,URGOON,Paktika,7,FALSE,M,1,98504,985041
711162,1,F,18,1,2,185,URGOON,Paktika,7,FALSE,M,2,3064405,3064405
701003,3,M,3,1,2,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,M,1,4774455,4774455
719271,3,F,9,0,0,193,GAYAN,Paktika,7,FALSE,M,1,5101384,5101384
712187,3,M,6,0,1,186,ZIROK,Paktika,7,FALSE,F,1,3064408,3064408
707106,2,F,2,0,18,181,ZARGHOON SHAHER,Paktika,7,FALSE,M,1,13419361,13419361
703039,2,M,18,1,3,177,YOSEF KHEIL,Paktika,7,FALSE,M,2,3064405,3064405
719268,3,F,4,0,0,193,GAYAN,Paktika,7,FALSE,M,1,3086953,3086953
717243,2,F,2,0,0,191,WARMAMAI,Paktika,7,FALSE,M,1,13419361,13419361
712187,1,M,9,0,0,186,ZIROK,Paktika,7,FALSE,M,1,5101384,5101384
719267,1,M,7,0,0,193,GAYAN,Paktika,7,FALSE,M,1,5101356,5101356
701007,1,M,12,0,3,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,F,1,98512,98512
717245,1,M,22,400,4,191,WARMAMAI,Paktika,7,FALSE,M,2,98517,98517
718265,1,M,13,0,0,192,BARMAL,Paktika,7,FALSE,M,1,98504,985041
711169,2,M,17,33,7,185,URGOON,Paktika,7,FALSE,M,1,3064406,3064406
718303,1,M,8,0,0,192,BARMAL,Paktika,7,FALSE,F,1,3064411,3064411
708115,2,M,4,1,2,182,Jani Kheil (Paktika),Paktika,7,FALSE,M,1,3086953,3086953
708116,1,F,10,6,0,182,Jani Kheil (Paktika),Paktika,7,FALSE,F,1,3064416,3064416
710155,1,M,10,1,0,184,Surubi (Paktika),Paktika,7,FALSE,F,1,3064416,3064416
706073,3,M,19,0,0,180,SAR RAWZA,Paktika,7,FALSE,F,1,3064412,3064412
719271,3,F,15,0,0,193,GAYAN,Paktika,7,FALSE,M,1,6586114,6586114
718303,2,M,7,0,0,192,BARMAL,Paktika,7,FALSE,M,1,5101356,5101356
707088,2,F,9,0,10,181,ZARGHOON SHAHER,Paktika,7,FALSE,M,1,5101384,5101384
712187,1,M,15,0,0,186,ZIROK,Paktika,7,FALSE,M,1,6586114,6586114
711162,1,F,1,30,2,185,URGOON,Paktika,7,FALSE,M,1,3064415,3064415
711163,2,M,20,1,0,185,URGOON,Paktika,7,FALSE,M,1,3064407,3064407
711161,2,M,21,38,16,185,URGOON,Paktika,7,FALSE,M,1,3064404,3064404
712192,2,F,10,26,0,186,ZIROK,Paktika,7,FALSE,F,1,3064416,3064416
707108,2,F,16,0,0,181,ZARGHOON SHAHER,Paktika,7,FALSE,M,1,3064409,3064409
710159,2,F,18,2,1,184,Surubi (Paktika),Paktika,7,FALSE,M,2,3064405,3064405
710156,1,M,15,5,2,184,Surubi (Paktika),Paktika,7,FALSE,M,1,6586114,6586114
707088,2,F,16,0,10,181,ZARGHOON SHAHER,Paktika,7,FALSE,M,1,3064409,3064409
712191,2,M,19,0,0,186,ZIROK,Paktika,7,FALSE,F,1,3064412,3064412
701005,3,M,8,17,1,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,F,1,3064411,3064411
701281,1,M,21,6,0,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,M,1,3064404,3064404
717245,1,M,21,1,4,191,WARMAMAI,Paktika,7,FALSE,M,1,3064404,3064404
718303,1,M,15,50,0,192,BARMAL,Paktika,7,FALSE,M,1,6586114,6586114
717242,1,M,1,20,0,191,WARMAMAI,Paktika,7,FALSE,M,1,3064415,3064415
718255,2,F,15,0,0,192,BARMAL,Paktika,7,FALSE,M,1,6586114,6586114
703040,2,F,17,16,0,177,YOSEF KHEIL,Paktika,7,FALSE,M,1,3064406,3064406
709291,2,M,20,71,0,183,GOMAL,Paktika,7,FALSE,M,1,3064407,3064407
711161,1,M,3,8,10,185,URGOON,Paktika,7,FALSE,M,1,4774455,4774455
704048,2,F,4,2,17,178,YAHYA KHEIL,Paktika,7,FALSE,M,1,3086953,3086953
704051,2,F,22,6,0,178,YAHYA KHEIL,Paktika,7,FALSE,M,2,98517,98517
719271,3,F,7,0,0,193,GAYAN,Paktika,7,FALSE,M,1,5101356,5101356
708116,3,F,15,0,0,182,Jani Kheil (Paktika),Paktika,7,FALSE,M,1,6586114,6586114
719271,2,M,13,0,0,193,GAYAN,Paktika,7,FALSE,M,1,98504,985041
717239,2,F,4,0,1,191,WARMAMAI,Paktika,7,FALSE,M,1,3086953,3086953
718260,2,F,12,138,0,192,BARMAL,Paktika,7,FALSE,F,1,98512,98512
701001,3,M,10,4,8,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,F,1,3064416,3064416
701013,1,M,10,6,3,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,F,1,3064416,3064416
718265,1,M,8,2,0,192,BARMAL,Paktika,7,FALSE,F,1,3064411,3064411
716232,1,F,3,87,2,190,TURWU,Paktika,7,FALSE,M,1,4774455,4774455
701006,2,F,6,0,0,175,PROVINCIAL CENTER (SHARAN),Paktika,7,FALSE,F,1,3064408,3064408
711161,2,M,5,10,16,185,URGOON,Paktika,7,FALSE,M,1,5552182,5552182
