PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
811198,1,M,53,6,13,204,AHMAD ABAD,Paktia,8,FALSE,M,1,14233349,14233349
811191,2,M,37,0,6,204,AHMAD ABAD,Paktia,8,TRUE,F,1,5199601,5199601
811198,4,F,25,15,23,204,AHMAD ABAD,Paktia,8,FALSE,M,1,7787021,7787021
811197,3,M,2,0,1,204,AHMAD ABAD,Paktia,8,FALSE,M,1,101670360,101670360
811197,3,M,42,0,1,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169818,5169818
803105,1,F,35,17,7,196,ZURMAT,Paktia,8,FALSE,M,1,5169805,5169805
801001,8,M,38,1,11,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,F,1,8194454,8194454
811199,2,M,33,22,0,204,AHMAD ABAD,Paktia,8,FALSE,F,1,5169807,5169807
803088,1,M,43,0,0,196,ZURMAT,Paktia,8,FALSE,M,1,5169810,5169810
803088,1,M,49,0,0,196,ZURMAT,Paktia,8,FALSE,M,1,7787057,7787057
801201,2,M,26,0,0,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169802,5169802
801001,3,M,35,5,17,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169805,5169805
801201,2,M,32,0,0,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169816,5169816
801003,5,F,26,18,1,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169802,5169802
801001,1,M,58,2,14,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,F,1,5169821,5169821
811191,2,M,43,0,6,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169810,5169810
804112,4,M,54,0,1,197,SHAWAK,Paktia,8,FALSE,M,3,2653904,2653904
806142,1,M,2,0,1,199,LAJA AHMAD KHEIL,Paktia,8,FALSE,M,1,101670360,101670360
811198,2,M,8,0,3,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5604738,5604738
804112,4,M,48,0,1,197,SHAWAK,Paktia,8,FALSE,M,1,3588395,3588395
811198,4,F,32,4,23,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169816,5169816
806151,2,F,40,0,0,199,LAJA AHMAD KHEIL,Paktia,8,FALSE,M,11,5169822,5169822
811197,3,M,25,2,1,204,AHMAD ABAD,Paktia,8,FALSE,M,1,7787021,7787021
811199,1,M,26,8,3,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169802,5169802
801004,1,M,33,15,2,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,F,1,5169807,5169807
801011,3,M,39,0,0,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5266681,55266681
811197,3,M,28,6,1,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5611016,5611016
801009,3,M,39,0,3,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5266681,55266681
811196,2,F,11,1,4,204,AHMAD ABAD,Paktia,8,TRUE,M,1,5222104,5222104
801010,1,M,25,7,1,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,7787021,7787021
802032,1,F,25,10,31,195,SAID KARAM,Paktia,8,FALSE,M,1,7787021,7787021
811191,2,M,12,0,6,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5080952,5080952
809159,2,F,23,44,11,202,SAMKANAI,Paktia,8,FALSE,F,1,5169819,5169819
802020,1,F,24,1,0,195,SAID KARAM,Paktia,8,FALSE,M,1,8208752,8208752
811193,2,M,6,3,2,204,AHMAD ABAD,Paktia,8,FALSE,M,1,7220763,7220763
811196,2,F,26,5,4,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169802,5169802
810073,3,M,25,0,16,203,JAJI,Paktia,8,FALSE,M,1,7787021,7787021
810216,2,M,49,0,8,203,JAJI,Paktia,8,FALSE,M,1,7787057,7787057
808182,4,F,6,5,3,201,DAND PATAN,Paktia,8,FALSE,M,1,7220763,7220763
808210,2,F,31,0,2,201,DAND PATAN,Paktia,8,FALSE,M,1,5169812,5169812
801201,2,M,6,0,0,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,7220763,7220763
810215,2,M,40,0,1,203,JAJI,Paktia,8,FALSE,M,11,5169822,5169822
811197,3,M,47,0,1,204,AHMAD ABAD,Paktia,8,FALSE,M,1,8660355,8660355
808210,2,F,25,0,2,201,DAND PATAN,Paktia,8,FALSE,M,1,7787021,7787021
808180,2,F,51,4,9,201,DAND PATAN,Paktia,8,FALSE,M,1,5169817,5169817
811192,1,F,45,0,4,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169811,5169811
808179,2,M,5,1,10,201,DAND PATAN,Paktia,8,FALSE,M,1,7111159,7111159
810212,1,M,13,0,22,203,JAJI,Paktia,8,FALSE,M,1,5169808,5169808
811193,2,M,43,6,2,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169810,5169810
811200,3,F,26,0,0,204,AHMAD ABAD,Paktia,8,FALSE,M,1,5169802,5169802
801011,4,F,30,0,1,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5273847,5273847
801003,5,F,45,6,1,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169811,5169811
803095,3,F,49,0,2,196,ZURMAT,Paktia,8,FALSE,M,1,7787057,7787057
801011,3,M,22,0,0,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,8187728,8187728
803105,1,F,49,5,7,196,ZURMAT,Paktia,8,FALSE,M,1,7787057,7787057
801011,1,M,58,1,1,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,F,1,5169821,5169821
801005,3,M,57,7,2,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5604487,5604487
811196,2,F,53,20,4,204,AHMAD ABAD,Paktia,8,FALSE,M,1,14233349,14233349
801001,2,M,42,1,16,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,M,1,5169818,5169818
801005,1,M,33,2,400,194,PROVINCIAL CENTER (GARDEIZ),Paktia,8,FALSE,F,1,5169807,5169807
