PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
2504064,1,M,10,1,9,336,ANAR DARAH,Farah,25,FALSE,M,1,6943256,6943256
2509127,1,M,19,0,0,341,BALA BLOOK,Farah,25,FALSE,M,1,6984706,6984706
2509127,1,M,28,0,0,341,BALA BLOOK,Farah,25,FALSE,M,1,11565717,11565717
2501023,3,F,1,0,13,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,6984707,6984707
2502045,2,F,12,2,0,334,POSHT-I- ROOD,Farah,25,FALSE,M,1,10862831,10862831
2501030,3,F,13,5,25,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,6984702,6984702
2501029,1,M,27,5,25,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,F,1,5791505,5791505
2501010,2,M,24,2,1,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,F,1,5733477,5733477
2501003,2,M,34,5,3,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,88,3155664,3155664
2502039,3,F,21,1,1,334,POSHT-I- ROOD,Farah,25,FALSE,M,1,5224161,5224161
2501029,3,F,34,62,21,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,88,3155664,3155664
2501015,2,M,14,2,3,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,F,1,8941366,8941366
2501032,3,F,17,9,12,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,6970420,6970420
2504064,3,F,28,0,22,336,ANAR DARAH,Farah,25,FALSE,M,1,11565717,11565717
2504071,2,F,31,2,0,336,ANAR DARAH,Farah,25,FALSE,F,1,5224190,5224190
2501008,1,M,11,52,2,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,4755854,4755854
2501013,2,M,17,1,30,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,6970420,6970420
2502041,3,F,25,1,0,334,POSHT-I- ROOD,Farah,25,FALSE,M,1,6959871,6959871
2502041,1,M,19,1,2,334,POSHT-I- ROOD,Farah,25,FALSE,M,1,6984706,6984706
2501003,2,M,15,4,3,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,5742951,5742951
2502041,2,M,17,2,2,334,POSHT-I- ROOD,Farah,25,FALSE,M,1,6970420,6970420
2504066,1,M,20,27,5,336,ANAR DARAH,Farah,25,FALSE,M,1,11632100,11632100
2504069,2,F,20,1,3,336,ANAR DARAH,Farah,25,FALSE,M,1,11632100,11632100
2501018,1,M,32,2,16,333,PROVINCIAL CENTER (FARAH),Farah,25,FALSE,M,1,6984801,6984801
2506090,2,F,31,1,4,338,SHEIB KOH,Farah,25,FALSE,F,1,5224190,5224190
2506090,2,F,34,4,4,338,SHEIB KOH,Farah,25,FALSE,M,88,3155664,3155664
2510179,2,M,26,2,0,342,GULESTAN,Farah,25,FALSE,M,1,11632418,11632418
2505073,1,M,22,1,10,337,QALA-I-KAH,Farah,25,FALSE,M,1,6984704,6984704
2505077,1,M,2,6,11,337,QALA-I-KAH,Farah,25,FALSE,M,1,13588916,13588916
2505080,1,M,1,48,13,337,QALA-I-KAH,Farah,25,FALSE,M,1,6984707,6984707
2503236,2,F,1,2,0,335,KHAK-I-SAFEID,Farah,25,FALSE,M,1,6984707,6984707
2505077,1,M,24,1,11,337,QALA-I-KAH,Farah,25,FALSE,F,1,5733477,5733477
2505076,2,M,7,1,5,337,QALA-I-KAH,Farah,25,FALSE,M,1,5789914,5789914
