PC,PS,Type_Of_Station,Candidate,Vote,Total_Invalid_Votes,DistrictID,District_EnglishName,Province_EnglishName,ProvinceId,Invalidated,Gender,PoliticalPartyId,VoterID,CandidateID
2905022,2,M,16,1,3,374,DAICHOPAN,Zabul,29,FALSE,F,1,5012201,5012201
2908031,6,F,5,57,3,377,SHINKAI,Zabul,29,FALSE,M,1,552736,552736
2910041,5,M,8,1,3,388,SHEMEL ZAYI,Zabul,29,FALSE,M,1,8948801,8948801
2908033,2,M,8,0,5,377,SHINKAI,Zabul,29,FALSE,M,1,8948801,8948801
2908031,6,F,7,1,3,377,SHINKAI,Zabul,29,FALSE,M,1,11382256,11382256
2901004,4,M,1,0,7,370,PROVINCIAL CENTER (QALAT),Zabul,29,TRUE,F,1,6789505,6789505
2901002,3,M,1,1,8,370,PROVINCIAL CENTER (QALAT),Zabul,29,TRUE,F,1,6789505,6789505
2901004,3,M,15,1,10,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,3410638,3410638
2905022,2,M,12,102,3,374,DAICHOPAN,Zabul,29,FALSE,F,1,8948804,8948804
2908031,3,M,5,59,6,377,SHINKAI,Zabul,29,FALSE,M,1,552736,552736
2907027,2,F,7,11,0,376,TARNK-O-JALDAK,Zabul,29,FALSE,M,1,11382256,11382256
2907027,1,F,6,0,2,376,TARNK-O-JALDAK,Zabul,29,FALSE,M,1,3411775,3411775
2901008,1,M,16,1,2,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5012201,5012201
2901006,2,M,16,3,5,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5012201,5012201
2905024,3,M,6,61,26,374,DAICHOPAN,Zabul,29,FALSE,M,1,3411775,3411775
2908033,6,F,12,0,11,377,SHINKAI,Zabul,29,FALSE,F,1,8948804,8948804
2901007,3,M,14,0,2,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,102410804,102410804
2910036,1,M,15,6,3,388,SHEMEL ZAYI,Zabul,29,FALSE,M,1,3410638,3410638
2908031,1,M,2,2,23,377,SHINKAI,Zabul,29,FALSE,M,1,8948805,8948805
2902011,1,M,16,3,1,371,SHAH JOI,Zabul,29,FALSE,F,1,5012201,5012201
2901007,2,M,14,1,0,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,102410804,102410804
2903018,9,F,7,1,0,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,11382256,11382256
2901007,1,M,4,0,3,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5554002,5554002
2901007,2,M,6,1,0,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,3411775,3411775
2901009,1,M,6,2,5,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,3411775,3411775
2902010,2,M,9,24,32,371,SHAH JOI,Zabul,29,FALSE,M,1,6998194,6998194
2902013,2,M,16,3,12,371,SHAH JOI,Zabul,29,FALSE,F,1,5012201,5012201
2906044,1,M,6,10,0,375,MIZAN,Zabul,29,FALSE,M,1,3411775,3411775
2905023,2,M,11,0,15,374,DAICHOPAN,Zabul,29,FALSE,F,1,102888044,102888044
2905024,2,M,8,62,38,374,DAICHOPAN,Zabul,29,FALSE,M,1,8948801,8948801
2901007,1,M,3,0,3,370,PROVINCIAL CENTER (QALAT),Zabul,29,TRUE,M,1,6789504,6789504
2908033,4,M,6,0,0,377,SHINKAI,Zabul,29,FALSE,M,1,3411775,3411775
2901002,2,M,5,6,5,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,552736,552736
2910036,4,F,4,0,0,388,SHEMEL ZAYI,Zabul,29,FALSE,F,1,5554002,5554002
2901003,4,M,10,1,75,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5527005,5527005
2901001,3,F,7,10,7,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,11382256,11382256
2901001,2,F,10,2,7,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5527005,5527005
2908033,6,F,1,0,11,377,SHINKAI,Zabul,29,TRUE,F,1,6789505,6789505
2903018,2,M,5,1,0,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,552736,552736
2901004,1,M,14,2,21,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,102410804,102410804
2907026,3,M,5,4,5,376,TARNK-O-JALDAK,Zabul,29,FALSE,M,1,552736,552736
2907028,4,M,13,1,5,376,TARNK-O-JALDAK,Zabul,29,FALSE,F,1,8948803,8948803
2902014,2,M,5,2,11,371,SHAH JOI,Zabul,29,FALSE,M,1,552736,552736
2905024,4,M,7,161,0,374,DAICHOPAN,Zabul,29,FALSE,M,1,11382256,11382256
2910036,1,M,6,30,3,388,SHEMEL ZAYI,Zabul,29,FALSE,M,1,3411775,3411775
2910041,4,M,6,56,0,388,SHEMEL ZAYI,Zabul,29,FALSE,M,1,3411775,3411775
2902014,2,M,14,17,11,371,SHAH JOI,Zabul,29,FALSE,M,1,102410804,102410804
2908031,7,F,4,1,10,377,SHINKAI,Zabul,29,FALSE,F,1,5554002,5554002
2901009,2,M,8,3,0,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,8948801,8948801
2907030,2,M,7,1,4,376,TARNK-O-JALDAK,Zabul,29,FALSE,M,1,11382256,11382256
2903018,1,M,8,1,2,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,8948801,8948801
2903018,3,M,6,1,1,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,3411775,3411775
2902010,1,M,13,2,24,371,SHAH JOI,Zabul,29,FALSE,F,1,8948803,8948803
2903018,2,M,6,7,0,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,3411775,3411775
2901002,4,M,4,12,14,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5554002,5554002
2901006,5,F,10,10,13,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5527005,5527005
2902011,3,M,6,26,8,371,SHAH JOI,Zabul,29,FALSE,M,1,3411775,3411775
2905024,4,M,16,28,0,374,DAICHOPAN,Zabul,29,FALSE,F,1,5012201,5012201
2903018,1,M,9,1,2,372,Arghandab (Zabul),Zabul,29,FALSE,M,1,6998194,6998194
2901003,3,M,6,1,34,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,3411775,3411775
2901007,1,M,9,1,3,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,6998194,6998194
2901006,5,F,9,2,13,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,6998194,6998194
2901001,2,F,8,3,7,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,M,1,8948801,8948801
2901009,4,M,16,0,0,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5012201,5012201
2901008,4,F,13,3,0,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,8948803,8948803
2901001,1,F,10,4,6,370,PROVINCIAL CENTER (QALAT),Zabul,29,FALSE,F,1,5527005,5527005
