"electorate","constituency_code","province_code","province_name_eng","province_name_dari","province_name_pashto","candidate_code","ballot_position","candidate_gender","candidate_name_eng","candidate_name_dari","candidate_name_pashto","winner","results_date","results_status","votes"
"General","G-01","01","Kabul","کابل","کابل","1-1351-1158",729,"F","Parwana Zamani","پروانه زمانی ","پروانه زمانی ","NO","2018-11-23","Results Status : Uncertified",464
"General","G-01","01","Kabul","کابل","کابل","1-1083-51",730,"F","Drs. Frozan Fana","دکتورس فروزان فنا","دکتورس فروزان فنا","NO","2018-11-23","Results Status : Uncertified",40
"General","G-01","01","Kabul","کابل","کابل","35-1769-156",731,"F","Ustad Laila Barikzai","استاد لیلا بارکزی ","استاد لیلا بارکزی ","NO","2018-11-23","Results Status : Uncertified",118
"General","G-01","01","Kabul","کابل","کابل","1-1268-48",732,"M","sayed Naqibullah Hashemi","سید نقیب الله هاشمی","سید نقیب الله هاشمی","NO","2018-11-23","Results Status : Uncertified",2007
"General","G-01","01","Kabul","کابل","کابل","1-1253-98",733,"M","Dr. Fraidon Noorzad","داکتر فریدون نورزاد","داکتر فریدون نورزاد","NO","2018-11-23","Results Status : Uncertified",3092
"General","G-01","01","Kabul","کابل","کابل","1-2006-161",734,"M","Abdul Maqsood Hassanzadah","عبدالمقصود حسن زاده ","عبدالمقصود حسن زاده ","NO","2018-11-23","Results Status : Uncertified",73
"General","G-01","01","Kabul","کابل","کابل","1-1545-50",735,"M","Abdul Matin Shirzoi","عبدالمتین شیرزوی","عبدالمتین شیرزوی","NO","2018-11-23","Results Status : Uncertified",2557
"General","G-01","01","Kabul","کابل","کابل","1-1322-27",736,"M","Dr. Abdul Ghafoor Taban","داکتر عبدالغفور تابان","داکتر عبدالغفور تابان","NO","2018-11-23","Results Status : Uncertified",615
"General","G-01","01","Kabul","کابل","کابل","1-1570-32",737,"M","Ustad Abdul Gheyas Gheyasi","ااستاد عبدالغیاث غیاثی","ااستاد عبدالغیاث غیاثی","NO","2018-11-23","Results Status : Uncertified",445
"General","G-01","01","Kabul","کابل","کابل","1-1885-1051",738,"M","Mohammad Kabir Zamir","محمد کبیر ضمیر","محمد کبیر ضمیر","NO","2018-11-23","Results Status : Uncertified",107
"General","G-01","01","Kabul","کابل","کابل","1-1856-216",739,"M","Alhaj Shahd Wali Zemawal","الحاج شهد ولی زمه وال","الحاج شهد ولی زمه وال","NO","2018-11-23","Results Status : Uncertified",1438
"General","G-01","01","Kabul","کابل","کابل","1-1110-121",740,"F","Dr. Karima Kohistani","داکتر کریمه کوهستانی","داکتر کریمه کوهستانی","NO","2018-11-23","Results Status : Uncertified",67
"General","G-01","01","Kabul","کابل","کابل","1-1816-144",741,"M","Alhaj Ghullam Dastgir Chakari","الحاج غلام دستگیر چکری","الحاج غلام دستگیر چکری","NO","2018-11-23","Results Status : Uncertified",954
"General","G-01","01","Kabul","کابل","کابل","1-1739-1044",742,"M","Jamshid Sofizadah","جمشید صوفی زاده ","جمشید صوفی زاده ","NO","2018-11-23","Results Status : Uncertified",203
"General","G-01","01","Kabul","کابل","کابل","1-1773-159",743,"M","Abdul Hai Maalek","عبدالحی مالک","عبدالحی مالک","NO","2018-11-23","Results Status : Uncertified",344
"General","G-01","01","Kabul","کابل","کابل","1-1318-53",744,"M","Mohammad Zaki Noori","محمد ذکی نوری","محمد ذکی نوری","NO","2018-11-23","Results Status : Uncertified",1507
"General","G-01","01","Kabul","کابل","کابل","1-1731-110",745,"M","Abdul Kabir","عبدالکبیر","عبدالکبیر","NO","2018-11-23","Results Status : Uncertified",42
"General","G-01","01","Kabul","کابل","کابل","1-1218-1206",746,"F","Dr. Mir Latifa Begnezhad","داکتر میر لطیفه بیگ نژاد","داکتر میر لطیفه بیگ نژاد","NO","2018-11-23","Results Status : Uncertified",61
"General","G-01","01","Kabul","کابل","کابل","1-1609-15",747,"M","Nasir Ahmad Ensaf","نصیر احمد انصاف","نصیر احمد انصاف","NO","2018-11-23","Results Status : Uncertified",286
"General","G-01","01","Kabul","کابل","کابل","1-1420-6",748,"M","Sayed Maroof Hashemi Jahed","سید معروف ها شمی جاهد","سید معروف ها شمی جاهد","NO","2018-11-23","Results Status : Uncertified",285
"General","G-01","01","Kabul","کابل","کابل","1-1521-25",749,"M","Alhaj Allah Gull Mujahid","الحاج الله گل مجاهد","الحاج الله گل مجاهد","YES","2018-11-23","Results Status : Uncertified",6333
"General","G-01","01","Kabul","کابل","کابل","1-1848-195",750,"M","Bashir Ahmad Bezhan","بشیر احمد بیژن ","بشیر احمد بیژن ","NO","2018-11-23","Results Status : Uncertified",222
"General","G-01","01","Kabul","کابل","کابل","1-1410-39",751,"M","Ghazi Khan Dr. Naqib","غازی خان داکتر نقیب ","غازی خان داکتر نقیب ","NO","2018-11-23","Results Status : Uncertified",419
"General","G-01","01","Kabul","کابل","کابل","1-1340-8",752,"M","Aminullah Patyani","امین الله پتیانی ","امین الله پتیانی ","NO","2018-11-23","Results Status : Uncertified",158
"General","G-01","01","Kabul","کابل","کابل","1-1593-7",753,"M","Alhaj Bedar Zazai","الحاج بیدار ځاځی","الحاج بیدار ځاځی","NO","2018-11-23","Results Status : Uncertified",2376
"General","G-01","01","Kabul","کابل","کابل","1-1683-9",754,"M","Zahir Sultani","ظاهر سلطانی","ظاهر سلطانی","NO","2018-11-23","Results Status : Uncertified",1436
"General","G-01","01","Kabul","کابل","کابل","1-1800-1165",755,"M","Mohammad Ibrahim Az-har","محمد ابراهیم ازهر","محمد ابراهیم ازهر","NO","2018-11-23","Results Status : Uncertified",289
"General","G-01","01","Kabul","کابل","کابل","1-1060-1170",756,"M","Sayed Jawid Altaf","سید جاوید الطاف ","سید جاوید الطاف ","NO","2018-11-23","Results Status : Uncertified",14
"General","G-01","01","Kabul","کابل","کابل","1-1456-54",757,"M","Madaar Ali Karimi","مدار علی کریمی","مدار علی کریمی","NO","2018-11-23","Results Status : Uncertified",379
"General","G-01","01","Kabul","کابل","کابل","1-1394-1031",758,"M","Alhaj Lutfullah Haqbin","الحاج  لطف  الله  حقبین","الحاج  لطف  الله  حقبین","NO","2018-11-23","Results Status : Uncertified",787
"General","G-01","01","Kabul","کابل","کابل","1-1852-180",759,"F","Fawzia Hariri","فوزیه حریری","فوزیه حریری","NO","2018-11-23","Results Status : Uncertified",53
"General","G-01","01","Kabul","کابل","کابل","1-1577-5",760,"F","Wakil Fatema Nazari","وکیل فاطمه نظری ","وکیل فاطمه نظری ","YES","2018-11-23","Results Status : Uncertified",2897
"General","G-01","01","Kabul","کابل","کابل","1-1518-43",761,"M","Mohammad Dawood Waziri","محمد داود وزیری","محمد داود وزیری","NO","2018-11-23","Results Status : Uncertified",77
"General","G-01","01","Kabul","کابل","کابل","1-1801-187",762,"M","Mohammad Elyas Shams","محمد الیاس شمس","محمد الیاس شمس","NO","2018-11-23","Results Status : Uncertified",27
"General","G-01","01","Kabul","کابل","کابل","1-1551-1181",763,"M","Alhaj Dost Mohammad Omari","الحاج دوست محمد عمری ","الحاج دوست محمد عمری ","NO","2018-11-23","Results Status : Uncertified",172
"General","G-01","01","Kabul","کابل","کابل","1-1533-1184",764,"M","Wali Ahmadzai","ولی احمدزی ","ولی احمدزی ","NO","2018-11-23","Results Status : Uncertified",2321
"General","G-01","01","Kabul","کابل","کابل","1-1095-3",765,"M","Ahmad Shekeb Hadad","احمد شکیب حداد","احمد شکیب حداد","NO","2018-11-23","Results Status : Uncertified",1014
"General","G-01","01","Kabul","کابل","کابل","1-1169-30",766,"F","Dr. Benafsha Bahar Nabizada","داکتربنفشه بهار نبی زاده ","داکتربنفشه بهار نبی زاده ","NO","2018-11-23","Results Status : Uncertified",331
"General","G-01","01","Kabul","کابل","کابل","1-1571-42",767,"M","Habibullah Nemati","حبیب الله نعمتی","حبیب الله نعمتی","NO","2018-11-23","Results Status : Uncertified",747
"General","G-01","01","Kabul","کابل","کابل","1-1600-108",768,"F","Sabri Andar","صبری اندړ","صبری اندړ","NO","2018-11-23","Results Status : Uncertified",1015
"General","G-01","01","Kabul","کابل","کابل","1-1397-24",769,"M","Dr. Sayed Ibrahim Kaamel","دوکتور سید ابراهیم کامل","دوکتور سید ابراهیم کامل","NO","2018-11-23","Results Status : Uncertified",1755
"General","G-01","01","Kabul","کابل","کابل","1-1643-83",770,"M","Temorshah Ayoubzai","تیمور شاه ایوبزی","تیمور شاه ایوبزی","NO","2018-11-23","Results Status : Uncertified",354
"General","G-01","01","Kabul","کابل","کابل","1-1814-146",771,"M","Abdul Wakil Rashidi","عبدالوکیل رشیدی ","عبدالوکیل رشیدی ","NO","2018-11-23","Results Status : Uncertified",173
"General","G-01","01","Kabul","کابل","کابل","1-1133-136",772,"M","Eng. Abass Nawyan","انجنیر عباس نویان","انجنیر عباس نویان","NO","2018-11-23","Results Status : Uncertified",3062
"General","G-01","01","Kabul","کابل","کابل","1-1130-73",773,"M","Zabiullah Sharifi","ذبیع الله شریفی","ذبیع الله شریفی","NO","2018-11-23","Results Status : Uncertified",83
"General","G-01","01","Kabul","کابل","کابل","1-1236-18",774,"M","Alhaj Nazar Mohammad Assad","الحاج نظر محمد اسد","الحاج نظر محمد اسد","NO","2018-11-23","Results Status : Uncertified",1098
"General","G-01","01","Kabul","کابل","کابل","1-1261-34",775,"M","Eng. Mohammad Ibrahim Aslami","انجینر محمد ابراهیم اسلمی","انجینر محمد ابراهیم اسلمی","NO","2018-11-23","Results Status : Uncertified",2699
"General","G-01","01","Kabul","کابل","کابل","1-1160-102",776,"M","Rahmat Gull Mawlazoi Hotak","رحمت گل مولازوی هوتک ","رحمت گل مولازوی هوتک ","NO","2018-11-23","Results Status : Uncertified",1452
"General","G-01","01","Kabul","کابل","کابل","1-1401-56",777,"M","Abdul Ghafar Baator","عبدالغفار باتور","عبدالغفار باتور","NO","2018-11-23","Results Status : Uncertified",532
"General","G-01","01","Kabul","کابل","کابل","1-1473-108",778,"M","Pashtonyar Askarzadah","پشتونیار عسکرزاده","پشتونیار عسکرزاده","NO","2018-11-23","Results Status : Uncertified",907
"General","G-01","01","Kabul","کابل","کابل","1-1491-1213",779,"M","Dr. Sarfaraz Safi","دوکتور سرفراز صافی ","دوکتور سرفراز صافی ","NO","2018-11-23","Results Status : Uncertified",68
"General","G-01","01","Kabul","کابل","کابل","1-1509-2157",780,"M","Baryalai Bayat","بریالی بیات ","بریالی بیات ","NO","2018-11-23","Results Status : Uncertified",876
"General","G-01","01","Kabul","کابل","کابل","1-1122-1084",781,"F","Taranum Sayedi","ترنم سیدی","ترنم سیدی","NO","2018-11-23","Results Status : Uncertified",68
"General","G-01","01","Kabul","کابل","کابل","1-1689-94",782,"M","Mohammad Dawood Asaas","محمد داود اساس ","محمد داود اساس ","NO","2018-11-23","Results Status : Uncertified",686
"General","G-01","01","Kabul","کابل","کابل","1-1254-21",783,"M","Dr. Abdul Basir Ranjbar","دکتور عبدالبصیر رنجبر","دکتور عبدالبصیر رنجبر","NO","2018-11-23","Results Status : Uncertified",236
"General","G-01","01","Kabul","کابل","کابل","1-1371-3059",784,"M","Dr. Ali Asghar Paiman"," دوکتور علی اصغر پیمان"," دوکتور علی اصغر پیمان","NO","2018-11-23","Results Status : Uncertified",126
"General","G-01","01","Kabul","کابل","کابل","1-1190-115",785,"M","Abdul Ghafoor Rezwani","عبدالغفور رضوانی","عبدالغفور رضوانی","NO","2018-11-23","Results Status : Uncertified",486
"General","G-01","01","Kabul","کابل","کابل","1-1653-14",786,"M","Sardar Aqa Behzad","سردار آقا بهزاد ","سردار آقا بهزاد ","NO","2018-11-23","Results Status : Uncertified",639
"General","G-01","01","Kabul","کابل","کابل","1-1875-153",787,"M","Zaman Jaan Karimi","زمان جان کریمی","زمان جان کریمی","NO","2018-11-23","Results Status : Uncertified",103
"General","G-01","01","Kabul","کابل","کابل","1-1305-89",788,"M","Dr. Ramazan Bashardost","داکتر رمضان بشردوست","داکتر رمضان بشردوست","YES","2018-11-23","Results Status : Uncertified",7041
"General","G-01","01","Kabul","کابل","کابل","1-1251-67",789,"M","Ziaullhaq Safi","ضیاء الحق صافی ","ضیاء الحق صافی ","NO","2018-11-23","Results Status : Uncertified",2541
"General","G-01","01","Kabul","کابل","کابل","1-1121-47",790,"M","Sayed Edris Mir","سید ادریس میر","سید ادریس میر","NO","2018-11-23","Results Status : Uncertified",2898
"General","G-01","01","Kabul","کابل","کابل","35-1696-154",791,"F","Dr. Anisa pashaye","داکترانیسه پشه یی","داکترانیسه پشه یی","NO","2018-11-23","Results Status : Uncertified",507
"General","G-01","01","Kabul","کابل","کابل","1-1065-75",792,"M","Baryalai Ghafoori","بریالی غفوری ","بریالی غفوری ","NO","2018-11-23","Results Status : Uncertified",1465
"General","G-01","01","Kabul","کابل","کابل","1-1327-64",793,"M","Eng. Zabiullah Zeyarmal","انجینر ذبیح الله زیارمل","انجینر ذبیح الله زیارمل","NO","2018-11-23","Results Status : Uncertified",2587
"General","G-01","01","Kabul","کابل","کابل","1-1819-136",794,"M","Mohammad Qasem Ferdawsi","محمد قاسم فردوسی ","محمد قاسم فردوسی ","NO","2018-11-23","Results Status : Uncertified",306
"General","G-01","01","Kabul","کابل","کابل","1-1556-70",795,"F","Adela Bahram Nezami","عادله بهرام نظامی ","عادله بهرام نظامی ","NO","2018-11-23","Results Status : Uncertified",193
"General","G-01","01","Kabul","کابل","کابل","1-1497-139",796,"M","Sayed Rohullah Sadat Naseri","سید روح الله سادات ناصری","سید روح الله سادات ناصری","NO","2018-11-23","Results Status : Uncertified",228
"General","G-01","01","Kabul","کابل","کابل","1-1411-124",797,"M","Mirwais Rahimzoi","میرویس رحیم زوی","میرویس رحیم زوی","NO","2018-11-23","Results Status : Uncertified",680
"General","G-01","01","Kabul","کابل","کابل","1-1353-150",798,"M","Ghullam Yahya Yousufi","غلام یحیی یوسفی","غلام یحیی یوسفی","NO","2018-11-23","Results Status : Uncertified",986
"General","G-01","01","Kabul","کابل","کابل","1-1880-3073",799,"F","Fatma Hussaini","فاطمه  حسینی","فاطمه  حسینی","NO","2018-11-23","Results Status : Uncertified",67
"General","G-01","01","Kabul","کابل","کابل","1-1067-124",800,"M","Ferozuddin Amiri","فیروز الدین امیری","فیروز الدین امیری","NO","2018-11-23","Results Status : Uncertified",2534
"General","G-01","01","Kabul","کابل","کابل","1-1320-153",801,"M","Hamed Haqdost","حامد حق دوست ","حامد حق دوست ","NO","2018-11-23","Results Status : Uncertified",474
"General","G-01","01","Kabul","کابل","کابل","1-1406-13",802,"M","Sayed Nasratullah Qubadi","سید نصرت الله قبادی","سید نصرت الله قبادی","NO","2018-11-23","Results Status : Uncertified",352
"General","G-01","01","Kabul","کابل","کابل","1-1698-138",803,"M","Alhaj Dawood Khan Zazai","الحاج داود خان ځاځی","الحاج داود خان ځاځی","NO","2018-11-23","Results Status : Uncertified",575
"General","G-01","01","Kabul","کابل","کابل","1-1539-169",804,"M","Baktash Seyawash","بکتاش سیاووش","بکتاش سیاووش","NO","2018-11-23","Results Status : Uncertified",2897
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1186-115",1,"M","Mohammad Faazel Safi","محمدفاضل صافی","محمدفاضل صافی","NO","2018-11-23","Results Status : Uncertified",894
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1397-22",2,"M","Abdul Zaher Hakimzadah","عبدالظاهر حکیم زاده","عبدالظاهر حکیم زاده","NO","2018-11-23","Results Status : Uncertified",2327
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1225-4",3,"M","Mohammad Rafi Safi","محمد رفیع صافی ","محمد رفیع صافی ","NO","2018-11-23","Results Status : Uncertified",619
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1545-48",4,"M","Shukrullah Mohammadi","شکرالله محمدی","شکرالله محمدی","NO","2018-11-23","Results Status : Uncertified",1591
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1541-25",5,"F","Saara Sirat","ساره سیرت","ساره سیرت","NO","2018-11-23","Results Status : Uncertified",1085
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1174-110",6,"F","Tahera Mirzadah","طاهره میرزاده ","طاهره میرزاده ","NO","2018-11-23","Results Status : Uncertified",327
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1505-119",7,"F","Razia Saadat Habibi","راضیه سعادت حبیبی","راضیه سعادت حبیبی","NO","2018-11-23","Results Status : Uncertified",191
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1297-4",8,"M","Qari Omid Safi","قاری امید صافی","قاری امید صافی","NO","2018-11-23","Results Status : Uncertified",560
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1305-123",9,"M","Alhaj Mohammad Masoom Khan Hashemi","الحاج محمدمعصوم خان هاشمی","الحاج محمدمعصوم خان هاشمی","NO","2018-11-23","Results Status : Uncertified",711
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1390-73",10,"M","Qazi Abdul Razaaq Nejrabi","قاضی عبدالرزاق نجرابی","قاضی عبدالرزاق نجرابی","NO","2018-11-23","Results Status : Uncertified",658
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1266-54",11,"M","Haji Aqa Jaan Sayedi","حاجی آقاجان سیدی","حاجی آقاجان سیدی","NO","2018-11-23","Results Status : Uncertified",14
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1553-92",12,"M","Rohullah Safi","روح الله صافی ","روح الله صافی ","NO","2018-11-23","Results Status : Uncertified",269
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1149-59",13,"M","Gull Ahmad Safi","گل احمد صافی ","گل احمد صافی ","NO","2018-11-23","Results Status : Uncertified",283
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1318-109",14,"M","Qazi Ahmadi Ahmadi","قاضی احمدی  احمدی","قاضی احمدی  احمدی","NO","2018-11-23","Results Status : Uncertified",782
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-201-1142-13",15,"M","Gen. Mohammad Iqbal Safi"," جنرال محمد اقبال صافی"," جنرال محمد اقبال صافی","YES","2018-11-23","Results Status : Uncertified",5437
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1461-40",16,"F","Rahima Shams Kohistani","رحیمه شمس کوهستانی","رحیمه شمس کوهستانی","NO","2018-11-23","Results Status : Uncertified",558
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1161-81",17,"M","Mohammad Nader Khalid","محمدنادر خالد","محمدنادر خالد","NO","2018-11-23","Results Status : Uncertified",900
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1009-68",18,"M","Abdul Wakil Jalili","عبدالوکیل جلیلی","عبدالوکیل جلیلی","NO","2018-11-23","Results Status : Uncertified",679
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1141-10",19,"M","Nazar Mohammad Mohammadi","نظرمحمد محمدی","نظرمحمد محمدی","NO","2018-11-23","Results Status : Uncertified",663
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1081-112",20,"F","Nooria Kohistani","نوریه کوهستانی","نوریه کوهستانی","NO","2018-11-23","Results Status : Uncertified",186
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1685-42",21,"M","Eng. Mir Haidar Afzali","انجینر میر حیدر افضلی ","انجینر میر حیدر افضلی ","YES","2018-11-23","Results Status : Uncertified",5505
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1210-85",22,"M","Talib Jaan Safi","طالب جان صافی ","طالب جان صافی ","NO","2018-11-23","Results Status : Uncertified",476
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1269-86",23,"M","Mawlana Abdul Maroof Waaseq","مولانا عبدالمعروف واثق","مولانا عبدالمعروف واثق","NO","2018-11-23","Results Status : Uncertified",1301
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1273-83",24,"M","Dr. Mohammad Nayem Safi","داکتر محمد نعیم صافی","داکتر محمد نعیم صافی","NO","2018-11-23","Results Status : Uncertified",416
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1290-26",25,"M","Akhondzadah Abdul Salam Jawad","آخندزاده عبدالسلام جواد","آخندزاده عبدالسلام جواد","NO","2018-11-23","Results Status : Uncertified",251
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1250-33",26,"M","Shejauddin Murad","شجاع الدین مراد ","شجاع الدین مراد ","NO","2018-11-23","Results Status : Uncertified",1450
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1133-3",27,"M","Najibullah Rahimi Safi","نجیب الله رحیمی صافی","نجیب الله رحیمی صافی","NO","2018-11-23","Results Status : Uncertified",153
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1637-62",28,"M","Mohammad Shafiq Alawi","محمد شفیق علوی ","محمد شفیق علوی ","NO","2018-11-23","Results Status : Uncertified",1057
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1389-35",29,"F","Dr. Humma Shamim","داکتر هما شمیم ","داکتر هما شمیم ","NO","2018-11-23","Results Status : Uncertified",268
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1265-90",30,"M","Aaqel Khan Tagabi","عاقل خان تگابی ","عاقل خان تگابی ","NO","2018-11-23","Results Status : Uncertified",101
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1437-37",31,"M","Abdul Hakim = Khwaja Padshah"," عبدالحکیم= خواجه پادشاه "," عبدالحکیم= خواجه پادشاه ","NO","2018-11-23","Results Status : Uncertified",1131
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1162-113",32,"F","Khalida Hakimi","خالده حکیمی ","خالده حکیمی ","NO","2018-11-23","Results Status : Uncertified",1205
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1274-34",33,"F","Khadija Elham Khalili","خدیجه الهام خلیلی","خدیجه الهام خلیلی","YES","2018-11-23","Results Status : Uncertified",1384
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1249-103",34,"M","Mirdaad Khan Nejrabi","میرداد خان نجرابی ","میرداد خان نجرابی ","YES","2018-11-23","Results Status : Uncertified",5969
"General","G-02","02","Kapisa","کاپيسا","کاپيسا","2-1593-87",35,"M","Fazel Hadi Ahmadi","فضل هادی احمدی ","فضل هادی احمدی ","NO","2018-11-23","Results Status : Uncertified",419
"General","G-03","03","Parwan","پروان","پروان","3-1541-2",1,"M","Sediq Ahmad Osmani","صدیق احمد  عثمانی","صدیق احمد  عثمانی","YES","2018-11-23","Results Status : Uncertified",10018
"General","G-03","03","Parwan","پروان","پروان","3-1585-16",2,"M","Mohammad Munib Hadad","محمد منیب حداد","محمد منیب حداد","NO","2018-11-23","Results Status : Uncertified",3100
"General","G-03","03","Parwan","پروان","پروان","3-1273-3",3,"F","Palwasha Ismailzadah","پلوشه اسماعیل زاده","پلوشه اسماعیل زاده","NO","2018-11-23","Results Status : Uncertified",2546
"General","G-03","03","Parwan","پروان","پروان","3-1505-38",4,"F","Khatol Faqirzadah","خاتول فقیر زاده","خاتول فقیر زاده","NO","2018-11-23","Results Status : Uncertified",230
"General","G-03","03","Parwan","پروان","پروان","3-1174-37",5,"M","Qari Abdul Jalil Ayar","قاری عبدالجلیل عیار","قاری عبدالجلیل عیار","NO","2018-11-23","Results Status : Uncertified",2096
"General","G-03","03","Parwan","پروان","پروان","3-1461-21",6,"M","Alhaj Nesaruddin Baryalai","الحاج نثارالدین بریالی ","الحاج نثارالدین بریالی ","NO","2018-11-23","Results Status : Uncertified",2938
"General","G-03","03","Parwan","پروان","پروان","3-1306-4",7,"F","Zakia Sangin","ذکیه سنگین","ذکیه سنگین","YES","2018-11-23","Results Status : Uncertified",5438
"General","G-03","03","Parwan","پروان","پروان","3-1305-23",8,"M","Dr. Abdul Satar Amiri","داکتر عبدالستار امیری","داکتر عبدالستار امیری","NO","2018-11-23","Results Status : Uncertified",1634
"General","G-03","03","Parwan","پروان","پروان","3-1157-24",9,"M","Dr. Mohammad Shafi Mushfeq","داکتر محمد شفیع مشفق","داکتر محمد شفیع مشفق","NO","2018-11-23","Results Status : Uncertified",1490
"General","G-03","03","Parwan","پروان","پروان","3-1397-36",10,"F","Wahida Payendah","وحیده پاینده","وحیده پاینده","NO","2018-11-23","Results Status : Uncertified",163
"General","G-03","03","Parwan","پروان","پروان","3-1309-32",11,"M","Abdul Satar Khawasi","عبدالستار خواصی","عبدالستار خواصی","NO","2018-11-23","Results Status : Uncertified",8119
"General","G-03","03","Parwan","پروان","پروان","3-1093-1",12,"M","Alhaj Mir Rahman Rahmani","الحاج میر رحمن  رحمانی","الحاج میر رحمن  رحمانی","YES","2018-11-23","Results Status : Uncertified",10658
"General","G-03","03","Parwan","پروان","پروان","3-1265-33",13,"M","Mohammad Anwar Neyazai","محمد انور نیازی","محمد انور نیازی","NO","2018-11-23","Results Status : Uncertified",114
"General","G-03","03","Parwan","پروان","پروان","3-1198-27",14,"M","Malem Abdullah Khalozai","معلم عبدالله خلوزی","معلم عبدالله خلوزی","NO","2018-11-23","Results Status : Uncertified",1017
"General","G-03","03","Parwan","پروان","پروان","3-1297-26",15,"F","Nargis Sayed","نرگس سید","نرگس سید","NO","2018-11-23","Results Status : Uncertified",267
"General","G-03","03","Parwan","پروان","پروان","3-1593-34",16,"M","Abdul Aziz - Humayoun Harirod","عبدالعزیز - همایون هریرود","عبدالعزیز - همایون هریرود","YES","2018-11-23","Results Status : Uncertified",14501
"General","G-03","03","Parwan","پروان","پروان","3-1441-18",17,"M","Alhaj Abdul Zaher Salangi","الحاج عبدالظاهر سالنگی","الحاج عبدالظاهر سالنگی","YES","2018-11-23","Results Status : Uncertified",9360
"General","G-03","03","Parwan","پروان","پروان","3-1329-19",18,"F","Aziza Ishani Walizadah","عزیزه ایشانی ولیزاده","عزیزه ایشانی ولیزاده","NO","2018-11-23","Results Status : Uncertified",111
"General","G-03","03","Parwan","پروان","پروان","3-1173-14",19,"F","Hasiba Efat","حسیبا عفت","حسیبا عفت","NO","2018-11-23","Results Status : Uncertified",883
"General","G-03","03","Parwan","پروان","پروان","3-1325-35",20,"F","Farzana Farhat","فرزانه فرحت ","فرزانه فرحت ","NO","2018-11-23","Results Status : Uncertified",498
"General","G-03","03","Parwan","پروان","پروان","3-1250-29",21,"F","Bibi haji Shafiqa Noori","بی بی حاجی شفیقه نوری ","بی بی حاجی شفیقه نوری ","NO","2018-11-23","Results Status : Uncertified",851
"General","G-03","03","Parwan","پروان","پروان","3-1009-30",22,"F","Shekeba Sayedkheli","شکیبا سیدخیلی","شکیبا سیدخیلی","NO","2018-11-23","Results Status : Uncertified",138
"General","G-03","03","Parwan","پروان","پروان","3-1177-15",24,"F","Master Samea Azizi Sadat","ماستر سامعه عزیزی سادات","ماستر سامعه عزیزی سادات","YES","2018-11-23","Results Status : Uncertified",2911
"General","G-03","03","Parwan","پروان","پروان","3-1249-42",25,"M","Alhaj Mohammadagull Mujahid","الحاج محمدا گل مجاهد","الحاج محمدا گل مجاهد","NO","2018-11-23","Results Status : Uncertified",4901
"General","G-03","03","Parwan","پروان","پروان","3-1205-28",26,"M","Hamta Mubarez","همتا مبارز","همتا مبارز","NO","2018-11-23","Results Status : Uncertified",257
"General","G-03","03","Parwan","پروان","پروان","3-1437-25",27,"M","Mujahid Mowahid Ibrahimi","مجاهد موحد ابراهیمی","مجاهد موحد ابراهیمی","NO","2018-11-23","Results Status : Uncertified",1725
"General","G-03","03","Parwan","پروان","پروان","3-1313-22",28,"M","Abdul Motaal Mubasher","عبدالمتعال مبشر ","عبدالمتعال مبشر ","NO","2018-11-23","Results Status : Uncertified",288
"General","G-04","04","Wardak","وردک","وردک","4-1461-11",1,"M","Abdul Reza Rezaye","عبدالرضا رضایی","عبدالرضا رضایی","NO","2018-11-23","Results Status : Uncertified",913
