"unlist(ps_scan_links)"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/17418_W012360_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102298/19343_R011065_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102299/20539_W012362_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17549_W012366_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17550_W012367_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102376/17551_W012368_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102377/17844_W012370_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/18340_R012002_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19371_R011071_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19373_R011075_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102378/19377_R011063_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17302_W012379_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17321_W012377_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17326_W012375_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102379/17898_W012376_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17529_W012383_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17534_W012381_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102380/17538_W012382_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17560_W012393_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17556_W012388_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102381/17558_W012390_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18355_R350210_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102382/18354_R011316_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15798_W012397_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15801_W012398_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15806_W012400_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/15807_W012401_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102383/20463_W012399_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/17400_W012406_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet5.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19360_R011061_Sheet6.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19364_R011055_Sheet1.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19364_R011055_Sheet2.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19364_R011055_Sheet3.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19364_R011055_Sheet4.jpg"
"http://hq.iec.org.af/resultsheets/1/0102384/19364_R011055_Sheet5.jpg"
